algorithm	dataset	psi	beta	purity
IKSHC	spam	21	0.800000	0.654866
IKSHC	spam	21	0.900000	0.646601
IKSHC	spam	25	0.400000	0.654852
IKSHC	spam	25	0.500000	0.647348
IKSHC	spam	25	0.600000	0.650180
IKSHC	spam	25	0.700000	0.653775
IKSHC	spam	25	0.800000	0.655448
IKSHC	spam	25	0.900000	0.653214
IKSHC	spam	3	0.400000	0.665341
IKSHC	spam	3	0.500000	0.682312
IKSHC	spam	3	0.600000	0.687267
IKSHC	spam	3	0.700000	0.676113
IKSHC	spam	3	0.800000	0.669890
IKSHC	spam	3	0.900000	0.677630
IKSHC	spam	5	0.400000	0.679584
IKSHC	spam	5	0.500000	0.672913
IKSHC	spam	5	0.600000	0.675979
IKSHC	spam	5	0.700000	0.658518
IKSHC	spam	5	0.800000	0.679193
IKSHC	spam	5	0.900000	0.686940
IKSHC	spam	7	0.400000	0.671564
IKSHC	spam	7	0.500000	0.674000
IKSHC	spam	7	0.600000	0.682674
IKSHC	spam	7	0.700000	0.668147
IKSHC	spam	7	0.800000	0.658917
IKSHC	spam	7	0.900000	0.672038
IKSHC	spam	13	0.400000	0.660221
IKSHC	spam	13	0.500000	0.656208
IKSHC	spam	13	0.600000	0.660457
IKSHC	spam	13	0.700000	0.678438
IKSHC	spam	13	0.800000	0.674151
IKSHC	spam	13	0.900000	0.673488
IKSHC	spam	15	0.400000	0.650149
IKSHC	spam	15	0.500000	0.665234
IKSHC	spam	15	0.600000	0.655794
IKSHC	spam	15	0.700000	0.650896
IKSHC	spam	15	0.800000	0.670497
IKSHC	spam	15	0.900000	0.659592
IKSHC	spam	17	0.400000	0.657077
IKSHC	spam	17	0.500000	0.664177
IKSHC	spam	17	0.600000	0.660311
IKSHC	spam	17	0.700000	0.658043
IKSHC	spam	17	0.800000	0.671614
IKSHC	spam	17	0.900000	0.645465
IKSHC	spam	21	0.400000	0.664619
IKSHC	spam	21	0.500000	0.670295
IKSHC	spam	21	0.600000	0.657170
IKSHC	spam	21	0.700000	0.663813
IKSHC	spam	21	0.800000	0.655482
IKSHC	spam	21	0.900000	0.666906
IKSHC	spam	25	0.400000	0.658434
IKSHC	spam	25	0.500000	0.653298
IKSHC	spam	25	0.600000	0.651670
IKSHC	spam	25	0.700000	0.664976
IKSHC	spam	25	0.800000	0.657226
IKSHC	spam	25	0.900000	0.650564
IKSHC	spam	3	0.400000	0.663984
IKSHC	spam	3	0.500000	0.675707
IKSHC	spam	3	0.600000	0.661289
IKSHC	spam	3	0.700000	0.668184
IKSHC	spam	3	0.800000	0.660099
IKSHC	spam	3	0.900000	0.667878
IKSHC	spam	5	0.400000	0.663976
IKSHC	spam	5	0.500000	0.661134
IKSHC	spam	5	0.600000	0.674997
IKSHC	spam	5	0.700000	0.666138
IKSHC	spam	5	0.800000	0.657171
IKSHC	spam	5	0.900000	0.661682
IKSHC	spam	7	0.400000	0.657688
IKSHC	spam	7	0.500000	0.658351
IKSHC	spam	7	0.600000	0.653358
IKSHC	spam	7	0.700000	0.653327
IKSHC	spam	7	0.800000	0.654546
IKSHC	spam	7	0.900000	0.663356
IKSHC	spam	13	0.400000	0.644482
IKSHC	spam	13	0.500000	0.660292
IKSHC	spam	13	0.600000	0.648757
IKSHC	spam	13	0.700000	0.647717
IKSHC	spam	13	0.800000	0.650677
IKSHC	spam	13	0.900000	0.671909
IKSHC	spam	15	0.400000	0.654454
IKSHC	spam	15	0.500000	0.656576
IKSHC	spam	15	0.600000	0.645771
IKSHC	spam	15	0.700000	0.659679
IKSHC	spam	15	0.800000	0.659856
IKSHC	spam	15	0.900000	0.656121
IKSHC	spam	17	0.400000	0.649783
IKSHC	spam	17	0.500000	0.639972
IKSHC	spam	17	0.600000	0.655298
IKSHC	spam	17	0.700000	0.649930
IKSHC	spam	17	0.800000	0.654288
IKSHC	spam	17	0.900000	0.647136
IKSHC	spam	21	0.400000	0.664029
IKSHC	spam	21	0.500000	0.644536
IKSHC	spam	21	0.600000	0.642642
IKSHC	spam	21	0.700000	0.655923
IKSHC	spam	21	0.800000	0.639691
IKSHC	spam	21	0.900000	0.650857
IKSHC	spam	25	0.400000	0.642655
IKSHC	spam	25	0.500000	0.652776
IKSHC	spam	25	0.600000	0.640801
IKSHC	spam	25	0.700000	0.646251
