algorithm	dataset	psi	beta	purity
IKSHC	LSVT	17	0.500000	0.635605
IKSHC	LSVT	17	0.600000	0.641310
IKSHC	LSVT	17	0.700000	0.617738
IKSHC	LSVT	17	0.800000	0.619856
IKSHC	LSVT	17	0.900000	0.670934
IKSHC	LSVT	21	0.400000	0.628108
IKSHC	LSVT	21	0.500000	0.609828
IKSHC	LSVT	21	0.600000	0.567123
IKSHC	LSVT	21	0.700000	0.721344
IKSHC	LSVT	21	0.800000	0.656857
IKSHC	LSVT	21	0.900000	0.658106
IKSHC	LSVT	25	0.400000	0.662259
IKSHC	LSVT	25	0.500000	0.641370
IKSHC	LSVT	25	0.600000	0.664392
IKSHC	LSVT	25	0.700000	0.611507
IKSHC	LSVT	25	0.800000	0.601953
IKSHC	LSVT	25	0.900000	0.669127
IKSHC	LSVT	3	0.400000	0.612705
IKSHC	LSVT	3	0.500000	0.638026
IKSHC	LSVT	3	0.600000	0.612592
IKSHC	LSVT	3	0.700000	0.634004
IKSHC	LSVT	3	0.800000	0.662901
IKSHC	LSVT	3	0.900000	0.584629
IKSHC	LSVT	5	0.400000	0.601677
IKSHC	LSVT	5	0.500000	0.623646
IKSHC	LSVT	5	0.600000	0.580121
IKSHC	LSVT	5	0.700000	0.611380
IKSHC	LSVT	5	0.800000	0.580289
IKSHC	LSVT	5	0.900000	0.598069
IKSHC	LSVT	7	0.400000	0.666523
IKSHC	LSVT	7	0.500000	0.602078
IKSHC	LSVT	7	0.600000	0.605247
IKSHC	LSVT	7	0.700000	0.590183
IKSHC	LSVT	7	0.800000	0.597522
IKSHC	LSVT	7	0.900000	0.645244
IKSHC	LSVT	13	0.400000	0.596174
IKSHC	LSVT	13	0.500000	0.599013
IKSHC	LSVT	13	0.600000	0.636182
IKSHC	LSVT	13	0.700000	0.606391
IKSHC	LSVT	13	0.800000	0.611330
IKSHC	LSVT	13	0.900000	0.607603
IKSHC	LSVT	15	0.400000	0.642254
IKSHC	LSVT	15	0.500000	0.637068
IKSHC	LSVT	15	0.600000	0.625789
IKSHC	LSVT	15	0.700000	0.658755
IKSHC	LSVT	15	0.800000	0.612931
IKSHC	LSVT	15	0.900000	0.616612
IKSHC	LSVT	17	0.400000	0.613008
IKSHC	LSVT	17	0.500000	0.650974
IKSHC	LSVT	17	0.600000	0.615947
IKSHC	LSVT	17	0.700000	0.601689
IKSHC	LSVT	17	0.800000	0.634758
IKSHC	LSVT	17	0.900000	0.634612
IKSHC	LSVT	21	0.400000	0.630021
IKSHC	LSVT	21	0.500000	0.693514
IKSHC	LSVT	21	0.600000	0.596886
IKSHC	LSVT	21	0.700000	0.612224
IKSHC	LSVT	21	0.800000	0.635251
IKSHC	LSVT	21	0.900000	0.649362
IKSHC	LSVT	25	0.400000	0.628533
IKSHC	LSVT	25	0.500000	0.592045
IKSHC	LSVT	25	0.600000	0.623076
IKSHC	LSVT	25	0.700000	0.647201
IKSHC	LSVT	25	0.800000	0.669817
IKSHC	LSVT	25	0.900000	0.664103
IKSHC	LSVT	3	0.400000	0.646527
IKSHC	LSVT	3	0.500000	0.567239
IKSHC	LSVT	3	0.600000	0.617491
IKSHC	LSVT	3	0.700000	0.633222
IKSHC	LSVT	3	0.800000	0.665305
IKSHC	LSVT	3	0.900000	0.604232
IKSHC	LSVT	5	0.400000	0.586377
IKSHC	LSVT	5	0.500000	0.637555
IKSHC	LSVT	5	0.600000	0.645288
IKSHC	LSVT	5	0.700000	0.614820
IKSHC	LSVT	5	0.800000	0.608349
IKSHC	LSVT	5	0.900000	0.621578
IKSHC	LSVT	7	0.400000	0.609618
IKSHC	LSVT	7	0.500000	0.634537
IKSHC	LSVT	7	0.600000	0.595237
IKSHC	LSVT	7	0.700000	0.602185
IKSHC	LSVT	7	0.800000	0.624385
IKSHC	LSVT	7	0.900000	0.596741
IKSHC	LSVT	13	0.400000	0.619461
IKSHC	LSVT	13	0.500000	0.617941
IKSHC	LSVT	13	0.600000	0.630960
IKSHC	LSVT	13	0.700000	0.604928
IKSHC	LSVT	13	0.800000	0.638558
IKSHC	LSVT	13	0.900000	0.620749
IKSHC	LSVT	15	0.400000	0.615637
IKSHC	LSVT	15	0.500000	0.636034
IKSHC	LSVT	15	0.600000	0.631237
IKSHC	LSVT	15	0.700000	0.634275
IKSHC	LSVT	15	0.800000	0.628414
IKSHC	LSVT	15	0.900000	0.667115
IKSHC	LSVT	17	0.400000	0.639147
IKSHC	LSVT	17	0.500000	0.590373
IKSHC	LSVT	17	0.600000	0.654647
IKSHC	LSVT	17	0.700000	0.618200
IKSHC	LSVT	17	0.800000	0.617910
IKSHC	LSVT	17	0.900000	0.659377
IKSHC	LSVT	21	0.400000	0.616287
IKSHC	LSVT	21	0.500000	0.650771
IKSHC	LSVT	21	0.600000	0.655983
IKSHC	LSVT	21	0.700000	0.648713
IKSHC	LSVT	21	0.800000	0.667006
IKSHC	LSVT	21	0.900000	0.626067
IKSHC	LSVT	25	0.400000	0.698280
IKSHC	LSVT	25	0.500000	0.678945
IKSHC	LSVT	25	0.600000	0.700271
IKSHC	LSVT	25	0.700000	0.652653
IKSHC	LSVT	25	0.800000	0.664152
IKSHC	LSVT	25	0.900000	0.606462
IKSHC	LSVT	3	0.400000	0.625803
IKSHC	LSVT	3	0.500000	0.627402
IKSHC	LSVT	3	0.600000	0.604491
IKSHC	LSVT	3	0.700000	0.612917
IKSHC	LSVT	3	0.800000	0.591164
IKSHC	LSVT	3	0.900000	0.622073
IKSHC	LSVT	5	0.400000	0.602689
IKSHC	LSVT	5	0.500000	0.596738
IKSHC	LSVT	5	0.600000	0.617338
IKSHC	LSVT	5	0.700000	0.630855
IKSHC	LSVT	5	0.800000	0.638188
IKSHC	LSVT	5	0.900000	0.633728
IKSHC	LSVT	7	0.400000	0.625245
IKSHC	LSVT	7	0.500000	0.593027
IKSHC	LSVT	7	0.600000	0.601838
IKSHC	LSVT	7	0.700000	0.609524
IKSHC	LSVT	7	0.800000	0.628920
IKSHC	LSVT	7	0.900000	0.642595
IKSHC	LSVT	13	0.400000	0.647332
IKSHC	LSVT	13	0.500000	0.643389
IKSHC	LSVT	13	0.600000	0.665117
IKSHC	LSVT	13	0.700000	0.634274
IKSHC	LSVT	13	0.800000	0.638987
IKSHC	LSVT	13	0.900000	0.630496
IKSHC	LSVT	15	0.400000	0.613104
IKSHC	LSVT	15	0.500000	0.638003
IKSHC	LSVT	15	0.600000	0.702363
IKSHC	LSVT	15	0.700000	0.700099
IKSHC	LSVT	15	0.800000	0.691561
IKSHC	LSVT	15	0.900000	0.638444
IKSHC	LSVT	17	0.400000	0.660721
IKSHC	LSVT	17	0.500000	0.677511
IKSHC	LSVT	17	0.600000	0.641595
IKSHC	LSVT	17	0.700000	0.647267
IKSHC	LSVT	17	0.800000	0.621443
IKSHC	LSVT	17	0.900000	0.633370
IKSHC	LSVT	21	0.400000	0.647995
IKSHC	LSVT	21	0.500000	0.647798
IKSHC	LSVT	21	0.600000	0.630343
IKSHC	LSVT	21	0.700000	0.692522
IKSHC	LSVT	21	0.800000	0.662411
IKSHC	LSVT	21	0.900000	0.689933
IKSHC	LSVT	25	0.400000	0.612205
IKSHC	LSVT	25	0.500000	0.659124
IKSHC	LSVT	25	0.600000	0.636459
IKSHC	LSVT	25	0.700000	0.657996
IKSHC	LSVT	25	0.800000	0.650151
IKSHC	LSVT	25	0.900000	0.665962
IKSHC	LSVT	3	0.400000	0.616780
IKSHC	LSVT	3	0.500000	0.616279
IKSHC	LSVT	3	0.600000	0.624344
IKSHC	LSVT	3	0.700000	0.614834
IKSHC	LSVT	3	0.800000	0.571387
IKSHC	LSVT	3	0.900000	0.592774
IKSHC	LSVT	5	0.400000	0.571730
IKSHC	LSVT	5	0.500000	0.649598
IKSHC	LSVT	5	0.600000	0.644852
IKSHC	LSVT	5	0.700000	0.598316
IKSHC	LSVT	5	0.800000	0.607252
IKSHC	LSVT	5	0.900000	0.569774
IKSHC	LSVT	7	0.400000	0.613997
IKSHC	LSVT	7	0.500000	0.658218
IKSHC	LSVT	7	0.600000	0.605564
IKSHC	LSVT	7	0.700000	0.646133
IKSHC	LSVT	7	0.800000	0.593667
IKSHC	LSVT	7	0.900000	0.624884
IKSHC	LSVT	13	0.400000	0.658389
IKSHC	LSVT	13	0.500000	0.626475
IKSHC	LSVT	13	0.600000	0.609805
IKSHC	LSVT	13	0.700000	0.617807
IKSHC	LSVT	13	0.800000	0.633985
IKSHC	LSVT	13	0.900000	0.671885
IKSHC	LSVT	15	0.400000	0.619865
IKSHC	LSVT	15	0.500000	0.618361
IKSHC	LSVT	15	0.600000	0.664460
IKSHC	LSVT	15	0.700000	0.621509
IKSHC	LSVT	15	0.800000	0.620216
IKSHC	LSVT	15	0.900000	0.595814
IKSHC	LSVT	17	0.400000	0.628207
IKSHC	LSVT	17	0.500000	0.626252
IKSHC	LSVT	17	0.600000	0.578231
IKSHC	LSVT	17	0.700000	0.632138
IKSHC	LSVT	17	0.800000	0.653636
IKSHC	LSVT	17	0.900000	0.626008
IKSHC	LSVT	21	0.400000	0.589701
IKSHC	LSVT	21	0.500000	0.643667
IKSHC	LSVT	21	0.600000	0.603901
IKSHC	LSVT	21	0.700000	0.646647
IKSHC	LSVT	21	0.800000	0.610409
IKSHC	LSVT	21	0.900000	0.655425
IKSHC	LSVT	25	0.400000	0.650868
IKSHC	LSVT	25	0.500000	0.608163
IKSHC	LSVT	25	0.600000	0.672850
IKSHC	LSVT	25	0.700000	0.663225
IKSHC	LSVT	25	0.800000	0.618110
IKSHC	LSVT	25	0.900000	0.627812
IKSHC	LSVT	3	0.400000	0.608515
IKSHC	LSVT	3	0.500000	0.642612
IKSHC	LSVT	3	0.600000	0.656912
IKSHC	LSVT	3	0.700000	0.603735
IKSHC	LSVT	3	0.800000	0.595023
IKSHC	LSVT	3	0.900000	0.623621
IKSHC	LSVT	5	0.400000	0.600603
IKSHC	LSVT	5	0.500000	0.640740
IKSHC	LSVT	5	0.600000	0.625266
IKSHC	LSVT	5	0.700000	0.588828
IKSHC	LSVT	5	0.800000	0.617767
IKSHC	LSVT	5	0.900000	0.655429
IKSHC	LSVT	7	0.400000	0.596221
IKSHC	LSVT	7	0.500000	0.655267
IKSHC	LSVT	7	0.600000	0.613580
IKSHC	LSVT	7	0.700000	0.624262
IKSHC	LSVT	7	0.800000	0.639889
IKSHC	LSVT	7	0.900000	0.644424
IKSHC	LSVT	13	0.400000	0.638034
IKSHC	LSVT	13	0.500000	0.623866
IKSHC	LSVT	13	0.600000	0.629304
IKSHC	LSVT	13	0.700000	0.729297
IKSHC	LSVT	13	0.800000	0.655148
IKSHC	LSVT	13	0.900000	0.644503
IKSHC	LSVT	15	0.400000	0.646247
IKSHC	LSVT	15	0.500000	0.665396
IKSHC	LSVT	15	0.600000	0.684381
IKSHC	LSVT	15	0.700000	0.640686
IKSHC	LSVT	15	0.800000	0.614082
IKSHC	LSVT	15	0.900000	0.640513
IKSHC	LSVT	17	0.400000	0.654199
IKSHC	LSVT	17	0.500000	0.692261
IKSHC	LSVT	17	0.600000	0.637969
IKSHC	LSVT	17	0.700000	0.668659
IKSHC	LSVT	17	0.800000	0.669273
IKSHC	LSVT	17	0.900000	0.642694
IKSHC	LSVT	21	0.400000	0.661256
IKSHC	LSVT	21	0.500000	0.575662
IKSHC	LSVT	21	0.600000	0.640033
IKSHC	LSVT	21	0.700000	0.644412
IKSHC	LSVT	21	0.800000	0.641411
IKSHC	LSVT	21	0.900000	0.646885
IKSHC	LSVT	25	0.400000	0.653944
IKSHC	LSVT	25	0.500000	0.676393
IKSHC	LSVT	25	0.600000	0.668040
IKSHC	LSVT	25	0.700000	0.618018
IKSHC	LSVT	25	0.800000	0.585280
IKSHC	LSVT	25	0.900000	0.639829
IKSHC	LSVT	3	0.400000	0.596092
IKSHC	LSVT	3	0.500000	0.645678
IKSHC	LSVT	3	0.600000	0.673300
IKSHC	LSVT	3	0.700000	0.646798
IKSHC	LSVT	3	0.800000	0.640850
IKSHC	LSVT	3	0.900000	0.651961
IKSHC	LSVT	5	0.400000	0.609974
IKSHC	LSVT	5	0.500000	0.644458
IKSHC	LSVT	5	0.600000	0.621673
IKSHC	LSVT	5	0.700000	0.640300
IKSHC	LSVT	5	0.800000	0.618128
IKSHC	LSVT	5	0.900000	0.580014
IKSHC	LSVT	7	0.400000	0.647502
IKSHC	LSVT	7	0.500000	0.637663
IKSHC	LSVT	7	0.600000	0.629759
IKSHC	LSVT	7	0.700000	0.654816
IKSHC	LSVT	7	0.800000	0.667875
IKSHC	LSVT	7	0.900000	0.607042
IKSHC	LSVT	13	0.400000	0.653690
IKSHC	LSVT	13	0.500000	0.638735
IKSHC	LSVT	13	0.600000	0.639052
IKSHC	LSVT	13	0.700000	0.625801
IKSHC	LSVT	13	0.800000	0.630528
IKSHC	LSVT	13	0.900000	0.629260
IKSHC	LSVT	15	0.400000	0.643774
IKSHC	LSVT	15	0.500000	0.653260
IKSHC	LSVT	15	0.600000	0.655548
IKSHC	LSVT	15	0.700000	0.633048
IKSHC	LSVT	15	0.800000	0.635426
IKSHC	LSVT	15	0.900000	0.656297
IKSHC	LSVT	17	0.400000	0.658133
IKSHC	LSVT	17	0.500000	0.646033
IKSHC	LSVT	17	0.600000	0.640576
IKSHC	LSVT	17	0.700000	0.659735
IKSHC	LSVT	17	0.800000	0.618639
IKSHC	LSVT	17	0.900000	0.626351
IKSHC	LSVT	21	0.400000	0.648166
IKSHC	LSVT	21	0.500000	0.661082
IKSHC	LSVT	21	0.600000	0.663529
IKSHC	LSVT	21	0.700000	0.623953
IKSHC	LSVT	21	0.800000	0.652187
IKSHC	LSVT	21	0.900000	0.644449
IKSHC	LSVT	25	0.400000	0.638485
IKSHC	LSVT	25	0.500000	0.654698
IKSHC	LSVT	25	0.600000	0.630824
IKSHC	LSVT	25	0.700000	0.641860
IKSHC	LSVT	25	0.800000	0.687424
IKSHC	LSVT	25	0.900000	0.628825
IKSHC	LSVT	3	0.400000	0.648754
IKSHC	LSVT	3	0.500000	0.588129
IKSHC	LSVT	3	0.600000	0.663867
IKSHC	LSVT	3	0.700000	0.644598
IKSHC	LSVT	3	0.800000	0.629390
IKSHC	LSVT	3	0.900000	0.596391
IKSHC	LSVT	5	0.400000	0.604582
IKSHC	LSVT	5	0.500000	0.650397
IKSHC	LSVT	5	0.600000	0.649852
IKSHC	LSVT	5	0.700000	0.622614
IKSHC	LSVT	5	0.800000	0.621860
IKSHC	LSVT	5	0.900000	0.621891
IKSHC	LSVT	7	0.400000	0.641124
IKSHC	LSVT	7	0.500000	0.681399
IKSHC	LSVT	7	0.600000	0.642990
IKSHC	LSVT	7	0.700000	0.611196
IKSHC	LSVT	7	0.800000	0.658005
IKSHC	LSVT	7	0.900000	0.642798
IKSHC	LSVT	13	0.400000	0.670597
IKSHC	LSVT	13	0.500000	0.649683
IKSHC	LSVT	13	0.600000	0.626141
IKSHC	LSVT	13	0.700000	0.633583
IKSHC	LSVT	13	0.800000	0.654141
IKSHC	LSVT	13	0.900000	0.682780
IKSHC	LSVT	15	0.400000	0.678888
IKSHC	LSVT	15	0.500000	0.664571
IKSHC	LSVT	15	0.600000	0.643491
IKSHC	LSVT	15	0.700000	0.640630
IKSHC	LSVT	15	0.800000	0.631320
IKSHC	LSVT	15	0.900000	0.640219
IKSHC	LSVT	17	0.400000	0.640777
IKSHC	LSVT	17	0.500000	0.627835
IKSHC	LSVT	17	0.600000	0.608597
IKSHC	LSVT	17	0.700000	0.662892
IKSHC	LSVT	17	0.800000	0.609112
IKSHC	LSVT	17	0.900000	0.671517
IKSHC	LSVT	21	0.400000	0.603355
IKSHC	LSVT	21	0.500000	0.648779
IKSHC	LSVT	21	0.600000	0.620670
IKSHC	LSVT	21	0.700000	0.675292
IKSHC	LSVT	21	0.800000	0.622759
IKSHC	LSVT	21	0.900000	0.614536
IKSHC	LSVT	25	0.400000	0.650844
IKSHC	LSVT	25	0.500000	0.671668
IKSHC	LSVT	25	0.600000	0.644671
IKSHC	LSVT	25	0.700000	0.651731
IKSHC	LSVT	25	0.800000	0.612824
IKSHC	LSVT	25	0.900000	0.663056
IKSHC	lung	3	0.400000	0.704018
IKSHC	lung	3	0.500000	0.688066
IKSHC	lung	3	0.600000	0.749614
IKSHC	lung	3	0.700000	0.720335
IKSHC	lung	3	0.800000	0.733821
IKSHC	lung	3	0.900000	0.730310
IKSHC	lung	5	0.400000	0.739930
IKSHC	lung	5	0.500000	0.768669
IKSHC	lung	5	0.600000	0.776405
IKSHC	lung	5	0.700000	0.732322
IKSHC	lung	5	0.800000	0.755867
IKSHC	lung	5	0.900000	0.758325
IKSHC	lung	7	0.400000	0.768616
IKSHC	lung	7	0.500000	0.733660
IKSHC	lung	7	0.600000	0.738252
IKSHC	lung	7	0.700000	0.728935
IKSHC	lung	7	0.800000	0.819392
IKSHC	lung	7	0.900000	0.760396
IKSHC	lung	13	0.400000	0.768598
IKSHC	lung	13	0.500000	0.768823
IKSHC	lung	13	0.600000	0.763841
IKSHC	lung	13	0.700000	0.759780
IKSHC	lung	13	0.800000	0.769368
IKSHC	lung	13	0.900000	0.746048
IKSHC	lung	15	0.400000	0.753896
IKSHC	lung	15	0.500000	0.810660
IKSHC	lung	15	0.600000	0.765269
IKSHC	lung	15	0.700000	0.844433
IKSHC	lung	15	0.800000	0.815016
IKSHC	lung	15	0.900000	0.768436
IKSHC	lung	17	0.400000	0.763088
IKSHC	lung	17	0.500000	0.847871
IKSHC	lung	17	0.600000	0.792306
IKSHC	lung	17	0.700000	0.843852
IKSHC	lung	17	0.800000	0.823366
IKSHC	lung	17	0.900000	0.856592
IKSHC	lung	21	0.400000	0.784280
IKSHC	lung	21	0.500000	0.752471
IKSHC	lung	21	0.600000	0.841340
IKSHC	lung	21	0.700000	0.767323
IKSHC	lung	21	0.800000	0.748821
IKSHC	lung	21	0.900000	0.753377
IKSHC	lung	25	0.400000	0.780465
IKSHC	lung	25	0.500000	0.764155
IKSHC	lung	25	0.600000	0.809035
IKSHC	lung	25	0.700000	0.754231
IKSHC	lung	25	0.800000	0.784939
IKSHC	lung	25	0.900000	0.786921
IKSHC	lung	3	0.400000	0.818630
IKSHC	lung	3	0.500000	0.769000
IKSHC	lung	3	0.600000	0.832486
IKSHC	lung	3	0.700000	0.749127
IKSHC	lung	3	0.800000	0.843872
IKSHC	lung	3	0.900000	0.813552
IKSHC	lung	5	0.400000	0.742926
IKSHC	lung	5	0.500000	0.853964
IKSHC	lung	5	0.600000	0.826613
IKSHC	lung	5	0.700000	0.830064
IKSHC	lung	5	0.800000	0.741466
IKSHC	lung	5	0.900000	0.813912
IKSHC	lung	7	0.400000	0.790007
IKSHC	lung	7	0.500000	0.833666
IKSHC	lung	7	0.600000	0.819537
IKSHC	lung	7	0.700000	0.910755
IKSHC	lung	7	0.800000	0.793531
IKSHC	lung	7	0.900000	0.892397
IKSHC	lung	13	0.400000	0.826904
IKSHC	lung	13	0.500000	0.829169
IKSHC	lung	13	0.600000	0.849942
IKSHC	lung	13	0.700000	0.828409
IKSHC	lung	13	0.800000	0.865729
IKSHC	lung	13	0.900000	0.828200
IKSHC	lung	15	0.400000	0.829097
IKSHC	lung	15	0.500000	0.863606
IKSHC	lung	15	0.600000	0.926528
IKSHC	lung	15	0.700000	0.917618
IKSHC	lung	15	0.800000	0.852478
IKSHC	lung	15	0.900000	0.817148
IKSHC	lung	17	0.400000	0.859655
IKSHC	lung	17	0.500000	0.822636
IKSHC	lung	17	0.600000	0.816020
IKSHC	lung	17	0.700000	0.900192
IKSHC	lung	17	0.800000	0.923845
IKSHC	lung	17	0.900000	0.836892
IKSHC	lung	21	0.400000	0.798578
IKSHC	lung	21	0.500000	0.877767
IKSHC	lung	21	0.600000	0.821671
IKSHC	lung	21	0.700000	0.850414
IKSHC	lung	21	0.800000	0.872187
IKSHC	lung	21	0.900000	0.820931
IKSHC	lung	25	0.400000	0.852527
IKSHC	lung	25	0.500000	0.848049
IKSHC	lung	25	0.600000	0.833944
IKSHC	lung	25	0.700000	0.849660
IKSHC	lung	25	0.800000	0.807580
IKSHC	lung	25	0.900000	0.862059
IKSHC	lung	3	0.400000	0.832481
IKSHC	lung	3	0.500000	0.780124
IKSHC	lung	3	0.600000	0.868642
IKSHC	lung	3	0.700000	0.833809
IKSHC	lung	3	0.800000	0.816353
IKSHC	lung	3	0.900000	0.809289
IKSHC	lung	5	0.400000	0.796740
IKSHC	lung	5	0.500000	0.740428
IKSHC	lung	5	0.600000	0.826914
IKSHC	lung	5	0.700000	0.816485
IKSHC	lung	5	0.800000	0.877890
IKSHC	lung	5	0.900000	0.837143
IKSHC	lung	7	0.400000	0.822995
IKSHC	lung	7	0.500000	0.865823
IKSHC	lung	7	0.600000	0.814923
IKSHC	lung	7	0.700000	0.838060
IKSHC	lung	7	0.800000	0.799062
IKSHC	lung	7	0.900000	0.862195
IKSHC	lung	13	0.400000	0.865255
IKSHC	lung	13	0.500000	0.831153
IKSHC	lung	13	0.600000	0.847708
IKSHC	lung	13	0.700000	0.825546
IKSHC	lung	13	0.800000	0.854996
IKSHC	lung	13	0.900000	0.855583
IKSHC	lung	15	0.400000	0.832023
IKSHC	lung	15	0.500000	0.842512
IKSHC	lung	15	0.600000	0.822161
IKSHC	lung	15	0.700000	0.844327
IKSHC	lung	15	0.800000	0.852636
IKSHC	lung	15	0.900000	0.869114
IKSHC	lung	17	0.400000	0.912259
IKSHC	lung	17	0.500000	0.867295
IKSHC	lung	17	0.600000	0.866687
IKSHC	lung	17	0.700000	0.865968
IKSHC	lung	17	0.800000	0.899570
IKSHC	lung	17	0.900000	0.915956
IKSHC	lung	21	0.400000	0.850871
IKSHC	lung	21	0.500000	0.809881
IKSHC	lung	21	0.600000	0.841789
IKSHC	lung	21	0.700000	0.876495
IKSHC	lung	21	0.800000	0.843759
IKSHC	lung	21	0.900000	0.906004
IKSHC	lung	25	0.400000	0.848461
IKSHC	lung	25	0.500000	0.870765
IKSHC	lung	25	0.600000	0.869866
IKSHC	lung	25	0.700000	0.860103
IKSHC	lung	25	0.800000	0.862003
IKSHC	lung	25	0.900000	0.885407
IKSHC	lung	3	0.400000	0.840407
IKSHC	lung	3	0.500000	0.852118
IKSHC	lung	3	0.600000	0.799458
IKSHC	lung	3	0.700000	0.836646
IKSHC	lung	3	0.800000	0.794931
IKSHC	lung	3	0.900000	0.838354
IKSHC	lung	5	0.400000	0.866828
IKSHC	lung	5	0.500000	0.846892
IKSHC	lung	5	0.600000	0.839308
IKSHC	lung	5	0.700000	0.877513
IKSHC	lung	5	0.800000	0.849566
IKSHC	lung	5	0.900000	0.821383
IKSHC	lung	7	0.400000	0.910992
IKSHC	lung	7	0.500000	0.842666
IKSHC	lung	7	0.600000	0.838325
IKSHC	lung	7	0.700000	0.839248
IKSHC	lung	7	0.800000	0.864639
IKSHC	lung	7	0.900000	0.835964
IKSHC	lung	13	0.400000	0.829269
IKSHC	lung	13	0.500000	0.874679
IKSHC	lung	13	0.600000	0.915675
IKSHC	lung	13	0.700000	0.842560
IKSHC	lung	13	0.800000	0.886361
IKSHC	lung	13	0.900000	0.851769
IKSHC	lung	15	0.400000	0.913971
IKSHC	lung	15	0.500000	0.886714
IKSHC	lung	15	0.600000	0.842358
IKSHC	lung	15	0.700000	0.877395
IKSHC	lung	15	0.800000	0.885222
IKSHC	lung	15	0.900000	0.837344
IKSHC	lung	17	0.400000	0.911922
IKSHC	lung	17	0.500000	0.828363
IKSHC	lung	17	0.600000	0.837671
IKSHC	lung	17	0.700000	0.889454
IKSHC	lung	17	0.800000	0.870937
IKSHC	lung	17	0.900000	0.796071
IKSHC	lung	21	0.400000	0.921916
IKSHC	lung	21	0.500000	0.893139
IKSHC	lung	21	0.600000	0.898756
IKSHC	lung	21	0.700000	0.905932
IKSHC	lung	21	0.800000	0.899541
IKSHC	lung	21	0.900000	0.873706
IKSHC	lung	25	0.400000	0.842896
IKSHC	lung	25	0.500000	0.897340
IKSHC	lung	25	0.600000	0.900378
IKSHC	lung	25	0.700000	0.853353
IKSHC	lung	25	0.800000	0.908772
IKSHC	lung	25	0.900000	0.907215
IKSHC	lung	3	0.400000	0.754567
IKSHC	lung	3	0.500000	0.749075
IKSHC	lung	3	0.600000	0.747375
IKSHC	lung	3	0.700000	0.807049
IKSHC	lung	3	0.800000	0.759168
IKSHC	lung	3	0.900000	0.694462
IKSHC	lung	5	0.400000	0.801702
IKSHC	lung	5	0.500000	0.816259
IKSHC	lung	5	0.600000	0.777043
IKSHC	lung	5	0.700000	0.837177
IKSHC	lung	5	0.800000	0.775353
IKSHC	lung	5	0.900000	0.748174
IKSHC	lung	7	0.400000	0.790430
IKSHC	lung	7	0.500000	0.743805
IKSHC	lung	7	0.600000	0.772893
IKSHC	lung	7	0.700000	0.802709
IKSHC	lung	7	0.800000	0.800540
IKSHC	lung	7	0.900000	0.817416
IKSHC	lung	13	0.400000	0.837319
IKSHC	lung	13	0.500000	0.837962
IKSHC	lung	13	0.600000	0.756495
IKSHC	lung	13	0.700000	0.802702
IKSHC	lung	13	0.800000	0.800518
IKSHC	lung	13	0.900000	0.812557
IKSHC	lung	15	0.400000	0.795421
IKSHC	lung	15	0.500000	0.817577
IKSHC	lung	15	0.600000	0.813424
IKSHC	lung	15	0.700000	0.790278
IKSHC	lung	15	0.800000	0.808954
IKSHC	lung	15	0.900000	0.795509
IKSHC	lung	17	0.400000	0.823551
IKSHC	lung	17	0.500000	0.820386
IKSHC	lung	17	0.600000	0.808362
IKSHC	lung	17	0.700000	0.784298
IKSHC	lung	17	0.800000	0.841318
IKSHC	lung	17	0.900000	0.784470
IKSHC	lung	21	0.400000	0.820749
IKSHC	lung	21	0.500000	0.803915
IKSHC	lung	21	0.600000	0.857940
IKSHC	lung	21	0.700000	0.799602
IKSHC	lung	21	0.800000	0.797478
IKSHC	lung	21	0.900000	0.807606
IKSHC	lung	25	0.400000	0.867740
IKSHC	lung	25	0.500000	0.833698
IKSHC	lung	25	0.600000	0.811024
IKSHC	lung	25	0.700000	0.831767
IKSHC	lung	25	0.800000	0.802830
IKSHC	lung	25	0.900000	0.816900
IKSHC	lung	3	0.400000	0.749358
IKSHC	lung	3	0.500000	0.786129
IKSHC	lung	3	0.600000	0.856005
IKSHC	lung	3	0.700000	0.846843
IKSHC	lung	3	0.800000	0.771947
IKSHC	lung	3	0.900000	0.795015
IKSHC	lung	5	0.400000	0.871202
IKSHC	lung	5	0.500000	0.843325
IKSHC	lung	5	0.600000	0.815470
IKSHC	lung	5	0.700000	0.862483
IKSHC	lung	5	0.800000	0.856510
IKSHC	lung	5	0.900000	0.823801
IKSHC	lung	7	0.400000	0.904227
IKSHC	lung	7	0.500000	0.875513
IKSHC	lung	7	0.600000	0.898985
IKSHC	lung	7	0.700000	0.909531
IKSHC	lung	7	0.800000	0.887585
IKSHC	lung	7	0.900000	0.880054
IKSHC	lung	13	0.400000	0.937216
IKSHC	lung	13	0.500000	0.928626
IKSHC	lung	13	0.600000	0.925425
IKSHC	lung	13	0.700000	0.907626
IKSHC	lung	13	0.800000	0.903724
IKSHC	lung	13	0.900000	0.928363
IKSHC	lung	15	0.400000	0.903555
IKSHC	lung	15	0.500000	0.927853
IKSHC	lung	15	0.600000	0.941010
IKSHC	lung	15	0.700000	0.899611
IKSHC	lung	15	0.800000	0.924006
IKSHC	lung	15	0.900000	0.908520
IKSHC	lung	17	0.400000	0.929762
IKSHC	lung	17	0.500000	0.856294
IKSHC	lung	17	0.600000	0.935213
IKSHC	lung	17	0.700000	0.929532
IKSHC	lung	17	0.800000	0.899274
IKSHC	lung	17	0.900000	0.918164
IKSHC	lung	21	0.400000	0.929140
IKSHC	lung	21	0.500000	0.824270
IKSHC	lung	21	0.600000	0.918003
