algorithm	dataset	psi	beta	purity
IKSHC	lung	3	0.800000	0.889587
IKSHC	lung	3	0.900000	0.900234
IKSHC	lung	5	0.400000	0.804365
IKSHC	lung	5	0.500000	0.881998
IKSHC	lung	5	0.600000	0.809004
IKSHC	lung	5	0.700000	0.843189
IKSHC	lung	5	0.800000	0.785007
IKSHC	lung	5	0.900000	0.871851
IKSHC	lung	7	0.400000	0.902741
IKSHC	lung	7	0.500000	0.856170
IKSHC	lung	7	0.600000	0.866777
IKSHC	lung	7	0.700000	0.917904
IKSHC	lung	7	0.800000	0.883079
IKSHC	lung	7	0.900000	0.879143
IKSHC	lung	13	0.400000	0.885187
IKSHC	lung	13	0.500000	0.811818
IKSHC	lung	13	0.600000	0.835919
IKSHC	lung	13	0.700000	0.910520
IKSHC	lung	13	0.800000	0.848810
IKSHC	lung	13	0.900000	0.898443
IKSHC	lung	15	0.400000	0.865416
IKSHC	lung	15	0.500000	0.872154
IKSHC	lung	15	0.600000	0.880959
IKSHC	lung	15	0.700000	0.899949
IKSHC	lung	15	0.800000	0.844457
IKSHC	lung	15	0.900000	0.831970
IKSHC	lung	17	0.400000	0.820727
IKSHC	lung	17	0.500000	0.832365
IKSHC	lung	17	0.600000	0.775151
IKSHC	lung	17	0.700000	0.845774
IKSHC	lung	17	0.800000	0.856986
IKSHC	lung	17	0.900000	0.805076
IKSHC	lung	21	0.400000	0.835558
IKSHC	lung	21	0.500000	0.882701
IKSHC	lung	21	0.600000	0.852022
IKSHC	lung	21	0.700000	0.866006
IKSHC	lung	21	0.800000	0.855643
IKSHC	lung	21	0.900000	0.808066
IKSHC	lung	25	0.400000	0.832309
IKSHC	lung	25	0.500000	0.862762
IKSHC	lung	25	0.600000	0.833023
IKSHC	lung	25	0.700000	0.835758
IKSHC	lung	25	0.800000	0.857267
IKSHC	lung	25	0.900000	0.847781
IKSHC	lung	3	0.400000	0.751244
IKSHC	lung	3	0.500000	0.735653
IKSHC	lung	3	0.600000	0.776353
IKSHC	lung	3	0.700000	0.644275
IKSHC	lung	3	0.800000	0.737252
IKSHC	lung	3	0.900000	0.748242
IKSHC	lung	5	0.400000	0.755160
IKSHC	lung	5	0.500000	0.768525
IKSHC	lung	5	0.600000	0.727923
IKSHC	lung	5	0.700000	0.739865
IKSHC	lung	5	0.800000	0.788320
IKSHC	lung	5	0.900000	0.733249
IKSHC	lung	7	0.400000	0.734064
IKSHC	lung	7	0.500000	0.728761
IKSHC	lung	7	0.600000	0.798995
IKSHC	lung	7	0.700000	0.746610
IKSHC	lung	7	0.800000	0.710452
IKSHC	lung	7	0.900000	0.693464
IKSHC	lung	13	0.400000	0.777018
IKSHC	lung	13	0.500000	0.842318
IKSHC	lung	13	0.600000	0.770940
IKSHC	lung	13	0.700000	0.799342
IKSHC	lung	13	0.800000	0.806504
IKSHC	lung	13	0.900000	0.799656
IKSHC	lung	15	0.400000	0.821424
IKSHC	lung	15	0.500000	0.829756
IKSHC	lung	15	0.600000	0.809190
IKSHC	lung	15	0.700000	0.755413
IKSHC	lung	15	0.800000	0.783860
IKSHC	lung	15	0.900000	0.754406
IKSHC	lung	17	0.400000	0.824176
IKSHC	lung	17	0.500000	0.785297
IKSHC	lung	17	0.600000	0.747327
IKSHC	lung	17	0.700000	0.730301
IKSHC	lung	17	0.800000	0.761167
IKSHC	lung	17	0.900000	0.790825
IKSHC	lung	21	0.400000	0.782009
IKSHC	lung	21	0.500000	0.747022
IKSHC	lung	21	0.600000	0.728288
IKSHC	lung	21	0.700000	0.786161
IKSHC	lung	21	0.800000	0.771885
IKSHC	lung	21	0.900000	0.777389
IKSHC	lung	25	0.400000	0.778648
IKSHC	lung	25	0.500000	0.760566
IKSHC	lung	25	0.600000	0.790591
IKSHC	lung	25	0.700000	0.783781
IKSHC	lung	25	0.800000	0.763377
IKSHC	lung	25	0.900000	0.818407
IKSHC	lung	3	0.400000	0.759357
IKSHC	lung	3	0.500000	0.759120
IKSHC	lung	3	0.600000	0.766589
IKSHC	lung	3	0.700000	0.791236
IKSHC	lung	3	0.800000	0.694197
IKSHC	lung	3	0.900000	0.821178
IKSHC	lung	5	0.400000	0.758192
IKSHC	lung	5	0.500000	0.759010
IKSHC	lung	5	0.600000	0.792307
IKSHC	lung	5	0.700000	0.753712
IKSHC	lung	5	0.800000	0.798478
IKSHC	lung	5	0.900000	0.774312
IKSHC	lung	7	0.400000	0.800574
IKSHC	lung	7	0.500000	0.880065
IKSHC	lung	7	0.600000	0.781384
IKSHC	lung	7	0.700000	0.876367
IKSHC	lung	7	0.800000	0.813127
IKSHC	lung	7	0.900000	0.802595
IKSHC	lung	13	0.400000	0.849339
IKSHC	lung	13	0.500000	0.795008
IKSHC	lung	13	0.600000	0.808307
IKSHC	lung	13	0.700000	0.835848
IKSHC	lung	13	0.800000	0.856821
IKSHC	lung	13	0.900000	0.825025
IKSHC	lung	15	0.400000	0.799429
IKSHC	lung	15	0.500000	0.766294
IKSHC	lung	15	0.600000	0.800957
IKSHC	lung	15	0.700000	0.838412
IKSHC	lung	15	0.800000	0.853167
IKSHC	lung	15	0.900000	0.792649
IKSHC	lung	17	0.400000	0.812045
IKSHC	lung	17	0.500000	0.852329
IKSHC	lung	17	0.600000	0.836307
IKSHC	lung	17	0.700000	0.802277
IKSHC	lung	17	0.800000	0.841969
IKSHC	lung	17	0.900000	0.853043
IKSHC	lung	21	0.400000	0.832941
IKSHC	lung	21	0.500000	0.817520
IKSHC	lung	21	0.600000	0.800771
IKSHC	lung	21	0.700000	0.780716
IKSHC	lung	21	0.800000	0.752392
IKSHC	lung	21	0.900000	0.785889
IKSHC	lung	25	0.400000	0.833244
IKSHC	lung	25	0.500000	0.835344
IKSHC	lung	25	0.600000	0.780737
IKSHC	lung	25	0.700000	0.793350
IKSHC	lung	25	0.800000	0.763020
IKSHC	lung	25	0.900000	0.803474
IKSHC	musk	3	0.400000	0.540723
IKSHC	musk	3	0.500000	0.538576
IKSHC	musk	3	0.600000	0.540944
IKSHC	musk	3	0.700000	0.534190
IKSHC	musk	3	0.800000	0.534202
IKSHC	musk	3	0.900000	0.524286
IKSHC	musk	5	0.400000	0.522218
IKSHC	musk	5	0.500000	0.527312
IKSHC	musk	5	0.600000	0.537146
IKSHC	musk	5	0.700000	0.534097
IKSHC	musk	5	0.800000	0.528887
IKSHC	musk	5	0.900000	0.541937
IKSHC	musk	7	0.400000	0.528609
IKSHC	musk	7	0.500000	0.523872
IKSHC	musk	7	0.600000	0.544517
IKSHC	musk	7	0.700000	0.534760
IKSHC	musk	7	0.800000	0.528586
IKSHC	musk	7	0.900000	0.534544
IKSHC	musk	13	0.400000	0.529605
IKSHC	musk	13	0.500000	0.550940
IKSHC	musk	13	0.600000	0.532473
IKSHC	musk	13	0.700000	0.539314
IKSHC	musk	13	0.800000	0.524253
IKSHC	musk	13	0.900000	0.532271
IKSHC	musk	15	0.400000	0.538838
IKSHC	musk	15	0.500000	0.539694
IKSHC	musk	15	0.600000	0.540407
IKSHC	musk	15	0.700000	0.523571
IKSHC	musk	15	0.800000	0.544740
IKSHC	musk	15	0.900000	0.532845
IKSHC	musk	17	0.400000	0.539222
IKSHC	musk	17	0.500000	0.523515
IKSHC	musk	17	0.600000	0.537517
IKSHC	musk	17	0.700000	0.540335
IKSHC	musk	17	0.800000	0.539175
IKSHC	musk	17	0.900000	0.535823
IKSHC	musk	21	0.400000	0.542102
IKSHC	musk	21	0.500000	0.527908
IKSHC	musk	21	0.600000	0.528031
IKSHC	musk	21	0.700000	0.536252
IKSHC	musk	21	0.800000	0.546437
IKSHC	musk	21	0.900000	0.543043
IKSHC	musk	25	0.400000	0.537296
IKSHC	musk	25	0.500000	0.538112
IKSHC	musk	25	0.600000	0.545628
IKSHC	musk	25	0.700000	0.537451
IKSHC	musk	25	0.800000	0.542369
IKSHC	musk	25	0.900000	0.531077
IKSHC	musk	3	0.400000	0.532541
IKSHC	musk	3	0.500000	0.516924
IKSHC	musk	3	0.600000	0.544087
IKSHC	musk	3	0.700000	0.541223
IKSHC	musk	3	0.800000	0.539936
IKSHC	musk	3	0.900000	0.536271
IKSHC	musk	5	0.400000	0.526985
IKSHC	musk	5	0.500000	0.546097
IKSHC	musk	5	0.600000	0.538814
IKSHC	musk	5	0.700000	0.533138
IKSHC	musk	5	0.800000	0.538347
IKSHC	musk	5	0.900000	0.542449
IKSHC	musk	7	0.400000	0.544479
IKSHC	musk	7	0.500000	0.528448
IKSHC	musk	7	0.600000	0.548545
IKSHC	musk	7	0.700000	0.540656
IKSHC	musk	7	0.800000	0.544214
IKSHC	musk	7	0.900000	0.536083
IKSHC	musk	13	0.400000	0.536687
IKSHC	musk	13	0.500000	0.536194
IKSHC	musk	13	0.600000	0.539476
IKSHC	musk	13	0.700000	0.543805
IKSHC	musk	13	0.800000	0.535138
IKSHC	musk	13	0.900000	0.550285
IKSHC	musk	15	0.400000	0.538047
IKSHC	musk	15	0.500000	0.539454
IKSHC	musk	15	0.600000	0.539727
IKSHC	musk	15	0.700000	0.531524
IKSHC	musk	15	0.800000	0.539311
IKSHC	musk	15	0.900000	0.535764
IKSHC	musk	17	0.400000	0.537861
IKSHC	musk	17	0.500000	0.538840
IKSHC	musk	17	0.600000	0.540495
IKSHC	musk	17	0.700000	0.545413
IKSHC	musk	17	0.800000	0.542419
IKSHC	musk	17	0.900000	0.529657
IKSHC	musk	21	0.400000	0.553697
IKSHC	musk	21	0.500000	0.545116
IKSHC	musk	21	0.600000	0.534766
IKSHC	musk	21	0.700000	0.551151
IKSHC	musk	21	0.800000	0.549809
IKSHC	musk	21	0.900000	0.547995
IKSHC	musk	25	0.400000	0.563597
IKSHC	musk	25	0.500000	0.538700
IKSHC	musk	25	0.600000	0.544058
IKSHC	musk	25	0.700000	0.542948
IKSHC	musk	25	0.800000	0.541347
IKSHC	musk	25	0.900000	0.539514
IKSHC	musk	3	0.400000	0.528950
IKSHC	musk	3	0.500000	0.528356
IKSHC	musk	3	0.600000	0.548626
IKSHC	musk	3	0.700000	0.527174
IKSHC	musk	3	0.800000	0.539814
IKSHC	musk	3	0.900000	0.540168
IKSHC	musk	5	0.400000	0.547666
IKSHC	musk	5	0.500000	0.544826
IKSHC	musk	5	0.600000	0.532157
IKSHC	musk	5	0.700000	0.546654
IKSHC	musk	5	0.800000	0.545846
IKSHC	musk	5	0.900000	0.537693
IKSHC	musk	7	0.400000	0.538000
IKSHC	musk	7	0.500000	0.534792
IKSHC	musk	7	0.600000	0.530622
IKSHC	musk	7	0.700000	0.534805
IKSHC	musk	7	0.800000	0.541930
IKSHC	musk	7	0.900000	0.551441
IKSHC	musk	13	0.400000	0.527951
IKSHC	musk	13	0.500000	0.535828
IKSHC	musk	13	0.600000	0.529851
IKSHC	musk	13	0.700000	0.546808
IKSHC	musk	13	0.800000	0.542337
IKSHC	musk	13	0.900000	0.548432
IKSHC	musk	15	0.400000	0.543964
IKSHC	musk	15	0.500000	0.536366
IKSHC	musk	15	0.600000	0.541816
IKSHC	musk	15	0.700000	0.530989
IKSHC	musk	15	0.800000	0.552643
IKSHC	musk	15	0.900000	0.540858
IKSHC	musk	17	0.400000	0.541691
IKSHC	musk	17	0.500000	0.546076
IKSHC	musk	17	0.600000	0.529178
IKSHC	musk	17	0.700000	0.534712
IKSHC	musk	17	0.800000	0.540806
IKSHC	musk	17	0.900000	0.538401
IKSHC	musk	21	0.400000	0.556526
IKSHC	musk	21	0.500000	0.548619
IKSHC	musk	21	0.600000	0.552758
IKSHC	musk	21	0.700000	0.541134
IKSHC	musk	21	0.800000	0.547603
IKSHC	musk	21	0.900000	0.555022
IKSHC	musk	25	0.400000	0.562408
IKSHC	musk	25	0.500000	0.547295
IKSHC	musk	25	0.600000	0.565670
IKSHC	musk	25	0.700000	0.555740
IKSHC	musk	25	0.800000	0.541438
IKSHC	musk	25	0.900000	0.547760
IKSHC	musk	3	0.400000	0.529366
IKSHC	musk	3	0.500000	0.532815
IKSHC	musk	3	0.600000	0.540458
IKSHC	musk	3	0.700000	0.531961
IKSHC	musk	3	0.800000	0.529152
IKSHC	musk	3	0.900000	0.529318
IKSHC	musk	5	0.400000	0.526342
IKSHC	musk	5	0.500000	0.519961
IKSHC	musk	5	0.600000	0.534176
IKSHC	musk	5	0.700000	0.549459
IKSHC	musk	5	0.800000	0.537033
IKSHC	musk	5	0.900000	0.543857
IKSHC	musk	7	0.400000	0.536096
IKSHC	musk	7	0.500000	0.532525
IKSHC	musk	7	0.600000	0.541940
IKSHC	musk	7	0.700000	0.543336
IKSHC	musk	7	0.800000	0.533989
IKSHC	musk	7	0.900000	0.526972
IKSHC	musk	13	0.400000	0.539966
IKSHC	musk	13	0.500000	0.538495
IKSHC	musk	13	0.600000	0.540807
IKSHC	musk	13	0.700000	0.535253
IKSHC	musk	13	0.800000	0.551528
IKSHC	musk	13	0.900000	0.531011
IKSHC	musk	15	0.400000	0.532012
IKSHC	musk	15	0.500000	0.536266
IKSHC	musk	15	0.600000	0.544542
IKSHC	musk	15	0.700000	0.539245
IKSHC	musk	15	0.800000	0.545546
IKSHC	musk	15	0.900000	0.543170
IKSHC	musk	17	0.400000	0.553369
IKSHC	musk	17	0.500000	0.542725
IKSHC	musk	17	0.600000	0.544989
IKSHC	musk	17	0.700000	0.536351
IKSHC	musk	17	0.800000	0.551255
IKSHC	musk	17	0.900000	0.528748
IKSHC	musk	21	0.400000	0.534144
IKSHC	musk	21	0.500000	0.556689
IKSHC	musk	21	0.600000	0.554280
IKSHC	musk	21	0.700000	0.532059
IKSHC	musk	21	0.800000	0.538877
IKSHC	musk	21	0.900000	0.544126
IKSHC	musk	25	0.400000	0.531412
IKSHC	musk	25	0.500000	0.534159
IKSHC	musk	25	0.600000	0.544903
IKSHC	musk	25	0.700000	0.528107
IKSHC	musk	25	0.800000	0.534694
IKSHC	musk	25	0.900000	0.539026
IKSHC	musk	3	0.400000	0.527252
IKSHC	musk	3	0.500000	0.528383
IKSHC	musk	3	0.600000	0.539077
IKSHC	musk	3	0.700000	0.526363
IKSHC	musk	3	0.800000	0.533208
IKSHC	musk	3	0.900000	0.527483
IKSHC	musk	5	0.400000	0.548843
IKSHC	musk	5	0.500000	0.547867
IKSHC	musk	5	0.600000	0.530120
IKSHC	musk	5	0.700000	0.537709
IKSHC	musk	5	0.800000	0.530829
IKSHC	musk	5	0.900000	0.531644
IKSHC	musk	7	0.400000	0.547310
IKSHC	musk	7	0.500000	0.536450
IKSHC	musk	7	0.600000	0.542144
IKSHC	musk	7	0.700000	0.533267
IKSHC	musk	7	0.800000	0.536138
IKSHC	musk	7	0.900000	0.538193
IKSHC	musk	13	0.400000	0.532452
IKSHC	musk	13	0.500000	0.536968
IKSHC	musk	13	0.600000	0.536166
IKSHC	musk	13	0.700000	0.538583
IKSHC	musk	13	0.800000	0.538082
IKSHC	musk	13	0.900000	0.539311
IKSHC	musk	15	0.400000	0.528365
IKSHC	musk	15	0.500000	0.537531
IKSHC	musk	15	0.600000	0.535799
IKSHC	musk	15	0.700000	0.533388
IKSHC	musk	15	0.800000	0.535956
IKSHC	musk	15	0.900000	0.535733
IKSHC	musk	17	0.400000	0.528870
IKSHC	musk	17	0.500000	0.536926
IKSHC	musk	17	0.600000	0.540198
IKSHC	musk	17	0.700000	0.525102
IKSHC	musk	17	0.800000	0.533732
IKSHC	musk	17	0.900000	0.558678
IKSHC	musk	21	0.400000	0.543198
IKSHC	musk	21	0.500000	0.534683
IKSHC	musk	21	0.600000	0.547839
IKSHC	musk	21	0.700000	0.550674
IKSHC	musk	21	0.800000	0.537578
IKSHC	musk	21	0.900000	0.527122
IKSHC	musk	25	0.400000	0.552845
IKSHC	musk	25	0.500000	0.533526
IKSHC	musk	25	0.600000	0.533635
IKSHC	musk	25	0.700000	0.539443
IKSHC	musk	25	0.800000	0.537220
IKSHC	musk	25	0.900000	0.521841
IKSHC	musk	3	0.400000	0.528733
IKSHC	musk	3	0.500000	0.530916
IKSHC	musk	3	0.600000	0.529123
IKSHC	musk	3	0.700000	0.546672
IKSHC	musk	3	0.800000	0.532550
IKSHC	musk	3	0.900000	0.535540
IKSHC	musk	5	0.400000	0.545679
IKSHC	musk	5	0.500000	0.533861
IKSHC	musk	5	0.600000	0.530805
IKSHC	musk	5	0.700000	0.534355
IKSHC	musk	5	0.800000	0.533055
IKSHC	musk	5	0.900000	0.533871
IKSHC	musk	7	0.400000	0.548139
IKSHC	musk	7	0.500000	0.548592
IKSHC	musk	7	0.600000	0.521031
IKSHC	musk	7	0.700000	0.541594
IKSHC	musk	7	0.800000	0.530164
IKSHC	musk	7	0.900000	0.537194
IKSHC	musk	13	0.400000	0.541439
IKSHC	musk	13	0.500000	0.545253
IKSHC	musk	13	0.600000	0.548963
IKSHC	musk	13	0.700000	0.543705
IKSHC	musk	13	0.800000	0.532492
IKSHC	musk	13	0.900000	0.535378
IKSHC	musk	15	0.400000	0.541341
IKSHC	musk	15	0.500000	0.554564
IKSHC	musk	15	0.600000	0.538083
IKSHC	musk	15	0.700000	0.541634
IKSHC	musk	15	0.800000	0.543502
IKSHC	musk	15	0.900000	0.545939
IKSHC	musk	17	0.400000	0.536345
IKSHC	musk	17	0.500000	0.540104
IKSHC	musk	17	0.600000	0.545000
IKSHC	musk	17	0.700000	0.536322
IKSHC	musk	17	0.800000	0.544292
IKSHC	musk	17	0.900000	0.554527
IKSHC	musk	21	0.400000	0.546033
IKSHC	musk	21	0.500000	0.546050
IKSHC	musk	21	0.600000	0.549475
IKSHC	musk	21	0.700000	0.562219
IKSHC	musk	21	0.800000	0.552367
IKSHC	musk	21	0.900000	0.524892
IKSHC	musk	25	0.400000	0.561960
IKSHC	musk	25	0.500000	0.561731
IKSHC	musk	25	0.600000	0.555879
IKSHC	musk	25	0.700000	0.543251
IKSHC	musk	25	0.800000	0.526112
IKSHC	musk	25	0.900000	0.541743
IKSHC	musk	3	0.400000	0.523718
IKSHC	musk	3	0.500000	0.530187
IKSHC	musk	3	0.600000	0.532562
IKSHC	musk	3	0.700000	0.531590
IKSHC	musk	3	0.800000	0.529024
IKSHC	musk	3	0.900000	0.531219
IKSHC	musk	5	0.400000	0.528998
IKSHC	musk	5	0.500000	0.546132
IKSHC	musk	5	0.600000	0.531806
IKSHC	musk	5	0.700000	0.522693
IKSHC	musk	5	0.800000	0.532682
IKSHC	musk	5	0.900000	0.542990
IKSHC	musk	7	0.400000	0.541474
IKSHC	musk	7	0.500000	0.546924
IKSHC	musk	7	0.600000	0.538156
IKSHC	musk	7	0.700000	0.532000
IKSHC	musk	7	0.800000	0.534152
IKSHC	musk	7	0.900000	0.532429
IKSHC	musk	13	0.400000	0.534883
IKSHC	musk	13	0.500000	0.531828
IKSHC	musk	13	0.600000	0.530706
IKSHC	musk	13	0.700000	0.543814
IKSHC	musk	13	0.800000	0.538086
IKSHC	musk	13	0.900000	0.539994
IKSHC	musk	15	0.400000	0.538817
IKSHC	musk	15	0.500000	0.532619
IKSHC	musk	15	0.600000	0.548001
IKSHC	musk	15	0.700000	0.530048
IKSHC	musk	15	0.800000	0.538879
IKSHC	musk	15	0.900000	0.540533
IKSHC	musk	17	0.400000	0.538729
IKSHC	musk	17	0.500000	0.527870
IKSHC	musk	17	0.600000	0.527138
IKSHC	musk	17	0.700000	0.527416
IKSHC	musk	17	0.800000	0.530344
IKSHC	musk	17	0.900000	0.531395
IKSHC	musk	21	0.400000	0.529425
IKSHC	musk	21	0.500000	0.544380
IKSHC	musk	21	0.600000	0.528109
IKSHC	musk	21	0.700000	0.558780
IKSHC	musk	21	0.800000	0.536532
IKSHC	musk	21	0.900000	0.532094
IKSHC	musk	25	0.400000	0.546872
IKSHC	musk	25	0.500000	0.537319
IKSHC	musk	25	0.600000	0.535408
IKSHC	musk	25	0.700000	0.532492
IKSHC	musk	25	0.800000	0.550603
IKSHC	musk	25	0.900000	0.529961
IKSHC	musk	3	0.400000	0.529485
IKSHC	musk	3	0.500000	0.525236
IKSHC	musk	3	0.600000	0.535366
IKSHC	musk	3	0.700000	0.536116
IKSHC	musk	3	0.800000	0.522200
IKSHC	musk	3	0.900000	0.527575
IKSHC	musk	5	0.400000	0.539470
IKSHC	musk	5	0.500000	0.535038
IKSHC	musk	5	0.600000	0.524907
IKSHC	musk	5	0.700000	0.536201
IKSHC	musk	5	0.800000	0.533714
IKSHC	musk	5	0.900000	0.526253
IKSHC	musk	7	0.400000	0.542148
IKSHC	musk	7	0.500000	0.535056
IKSHC	musk	7	0.600000	0.536534
IKSHC	musk	7	0.700000	0.541173
IKSHC	musk	7	0.800000	0.532618
IKSHC	musk	7	0.900000	0.530952
IKSHC	musk	13	0.400000	0.553320
IKSHC	musk	13	0.500000	0.543156
IKSHC	musk	13	0.600000	0.545441
IKSHC	musk	13	0.700000	0.537957
IKSHC	musk	13	0.800000	0.540229
IKSHC	musk	13	0.900000	0.539363
IKSHC	musk	15	0.400000	0.538571
IKSHC	musk	15	0.500000	0.547299
IKSHC	musk	15	0.600000	0.540117
IKSHC	musk	15	0.700000	0.538238
IKSHC	musk	15	0.800000	0.535987
IKSHC	musk	15	0.900000	0.544455
IKSHC	musk	17	0.400000	0.548113
IKSHC	musk	17	0.500000	0.544907
IKSHC	musk	17	0.600000	0.537227
IKSHC	musk	17	0.700000	0.547576
IKSHC	musk	17	0.800000	0.543759
IKSHC	musk	17	0.900000	0.539033
IKSHC	musk	21	0.400000	0.540165
IKSHC	musk	21	0.500000	0.543324
IKSHC	musk	21	0.600000	0.543701
IKSHC	musk	21	0.700000	0.543532
IKSHC	musk	21	0.800000	0.535185
IKSHC	musk	21	0.900000	0.526332
IKSHC	musk	25	0.400000	0.543395
IKSHC	musk	25	0.500000	0.537605
IKSHC	musk	25	0.600000	0.550408
IKSHC	musk	25	0.700000	0.533155
IKSHC	musk	25	0.800000	0.533168
IKSHC	musk	25	0.900000	0.535378
IKSHC	musk	3	0.400000	0.521529
IKSHC	musk	3	0.500000	0.528982
IKSHC	musk	3	0.600000	0.521811
IKSHC	musk	3	0.700000	0.538074
IKSHC	musk	3	0.800000	0.529035
IKSHC	musk	3	0.900000	0.539266
IKSHC	musk	5	0.400000	0.542167
IKSHC	musk	5	0.500000	0.532095
IKSHC	musk	5	0.600000	0.534378
IKSHC	musk	5	0.700000	0.538763
IKSHC	musk	5	0.800000	0.542200
IKSHC	musk	5	0.900000	0.540137
IKSHC	musk	7	0.400000	0.528846
IKSHC	musk	7	0.500000	0.539057
IKSHC	musk	7	0.600000	0.534238
IKSHC	musk	7	0.700000	0.537743
IKSHC	musk	7	0.800000	0.540809
IKSHC	musk	7	0.900000	0.551614
IKSHC	musk	13	0.400000	0.532100
IKSHC	musk	13	0.500000	0.535664
IKSHC	musk	13	0.600000	0.542394
IKSHC	musk	13	0.700000	0.536841
IKSHC	musk	13	0.800000	0.545597
IKSHC	musk	13	0.900000	0.527474
IKSHC	musk	15	0.400000	0.538230
IKSHC	musk	15	0.500000	0.542350
IKSHC	musk	15	0.600000	0.542793
IKSHC	musk	15	0.700000	0.529466
IKSHC	musk	15	0.800000	0.542755
IKSHC	musk	15	0.900000	0.541972
IKSHC	musk	17	0.400000	0.538296
IKSHC	musk	17	0.500000	0.553483
IKSHC	musk	17	0.600000	0.544708
IKSHC	musk	17	0.700000	0.532347
IKSHC	musk	17	0.800000	0.537341
IKSHC	musk	17	0.900000	0.540993
IKSHC	musk	21	0.400000	0.541417
IKSHC	musk	21	0.500000	0.549577
IKSHC	musk	21	0.600000	0.549900
IKSHC	musk	21	0.700000	0.544060
IKSHC	musk	21	0.800000	0.544582
IKSHC	musk	21	0.900000	0.534345
IKSHC	musk	25	0.400000	0.545593
IKSHC	musk	25	0.500000	0.532590
IKSHC	musk	25	0.600000	0.542187
IKSHC	musk	25	0.700000	0.528274
IKSHC	musk	25	0.800000	0.532582
IKSHC	musk	25	0.900000	0.535941
IKSHC	musk	3	0.400000	0.524974
IKSHC	musk	3	0.500000	0.521319
IKSHC	musk	3	0.600000	0.525436
IKSHC	musk	3	0.700000	0.542465
IKSHC	musk	3	0.800000	0.532252
IKSHC	musk	3	0.900000	0.532612
IKSHC	musk	5	0.400000	0.535522
IKSHC	musk	5	0.500000	0.538160
IKSHC	musk	5	0.600000	0.538152
IKSHC	musk	5	0.700000	0.530860
IKSHC	musk	5	0.800000	0.532605
IKSHC	musk	5	0.900000	0.526280
IKSHC	musk	7	0.400000	0.529584
IKSHC	musk	7	0.500000	0.541495
IKSHC	musk	7	0.600000	0.523749
IKSHC	musk	7	0.700000	0.528842
IKSHC	musk	7	0.800000	0.527444
IKSHC	musk	7	0.900000	0.524824
IKSHC	musk	13	0.400000	0.535157
IKSHC	musk	13	0.500000	0.528172
IKSHC	musk	13	0.600000	0.527857
IKSHC	musk	13	0.700000	0.543070
IKSHC	musk	13	0.800000	0.532492
IKSHC	musk	13	0.900000	0.527951
IKSHC	musk	15	0.400000	0.532287
IKSHC	musk	15	0.500000	0.545132
IKSHC	musk	15	0.600000	0.532319
IKSHC	musk	15	0.700000	0.541625
IKSHC	musk	15	0.800000	0.539019
IKSHC	musk	15	0.900000	0.538902
IKSHC	musk	17	0.400000	0.547394
IKSHC	musk	17	0.500000	0.534047
IKSHC	musk	17	0.600000	0.539273
IKSHC	musk	17	0.700000	0.530863
IKSHC	musk	17	0.800000	0.527093
IKSHC	musk	17	0.900000	0.531081
IKSHC	musk	21	0.400000	0.532755
IKSHC	musk	21	0.500000	0.532242
IKSHC	musk	21	0.600000	0.530101
IKSHC	musk	21	0.700000	0.525906
IKSHC	musk	21	0.800000	0.532393
IKSHC	musk	21	0.900000	0.532761
IKSHC	musk	25	0.400000	0.529452
IKSHC	musk	25	0.500000	0.529488
IKSHC	musk	25	0.600000	0.534068
IKSHC	musk	25	0.700000	0.535076
IKSHC	musk	25	0.800000	0.530842
IKSHC	musk	25	0.900000	0.539669
IKSHC	pendig	3	0.400000	0.510714
IKSHC	pendig	3	0.500000	0.496261
IKSHC	pendig	3	0.600000	0.506746
IKSHC	pendig	3	0.700000	0.524050
IKSHC	pendig	3	0.800000	0.513978
IKSHC	pendig	3	0.900000	0.517166
IKSHC	pendig	5	0.400000	0.538809
IKSHC	pendig	5	0.500000	0.536058
IKSHC	pendig	5	0.600000	0.560680
IKSHC	pendig	5	0.700000	0.513431
IKSHC	pendig	5	0.800000	0.531392
IKSHC	pendig	5	0.900000	0.561463
IKSHC	pendig	7	0.400000	0.563317
IKSHC	pendig	7	0.500000	0.567165
IKSHC	pendig	7	0.600000	0.589538
IKSHC	pendig	7	0.700000	0.556471
IKSHC	pendig	7	0.800000	0.585824
IKSHC	pendig	7	0.900000	0.596529
IKSHC	pendig	13	0.400000	0.576871
IKSHC	pendig	13	0.500000	0.583763
IKSHC	pendig	13	0.600000	0.551924
IKSHC	pendig	13	0.700000	0.605834
IKSHC	pendig	13	0.800000	0.584275
IKSHC	pendig	13	0.900000	0.611879
IKSHC	pendig	15	0.400000	0.587456
IKSHC	pendig	15	0.500000	0.596017
IKSHC	pendig	15	0.600000	0.610151
IKSHC	pendig	15	0.700000	0.601606
IKSHC	pendig	15	0.800000	0.574198
IKSHC	pendig	15	0.900000	0.586275
IKSHC	pendig	17	0.400000	0.553045
IKSHC	pendig	17	0.500000	0.598644
IKSHC	pendig	17	0.600000	0.591774
IKSHC	pendig	17	0.700000	0.570449
IKSHC	pendig	17	0.800000	0.587621
IKSHC	pendig	17	0.900000	0.587196
IKSHC	pendig	21	0.400000	0.564089
IKSHC	pendig	21	0.500000	0.601888
IKSHC	pendig	21	0.600000	0.598652
IKSHC	pendig	21	0.700000	0.600996
IKSHC	pendig	21	0.800000	0.579319
IKSHC	pendig	21	0.900000	0.602134
IKSHC	pendig	25	0.400000	0.606077
