algorithm	dataset	psi	beta	purity
IKSHC	spam	21	0.800000	0.657114
IKSHC	spam	21	0.900000	0.655809
IKSHC	spam	25	0.400000	0.655016
IKSHC	spam	25	0.500000	0.645381
IKSHC	spam	25	0.600000	0.647939
IKSHC	spam	25	0.700000	0.653850
IKSHC	spam	25	0.800000	0.652464
IKSHC	spam	25	0.900000	0.654917
IKSHC	spam	3	0.400000	0.654612
IKSHC	spam	3	0.500000	0.655881
IKSHC	spam	3	0.600000	0.690534
IKSHC	spam	3	0.700000	0.663032
IKSHC	spam	3	0.800000	0.653993
IKSHC	spam	3	0.900000	0.661761
IKSHC	spam	5	0.400000	0.643901
IKSHC	spam	5	0.500000	0.687423
IKSHC	spam	5	0.600000	0.682829
IKSHC	spam	5	0.700000	0.669722
IKSHC	spam	5	0.800000	0.678964
IKSHC	spam	5	0.900000	0.671040
IKSHC	spam	7	0.400000	0.672428
IKSHC	spam	7	0.500000	0.670776
IKSHC	spam	7	0.600000	0.670312
IKSHC	spam	7	0.700000	0.672211
IKSHC	spam	7	0.800000	0.666540
IKSHC	spam	7	0.900000	0.667763
IKSHC	spam	13	0.400000	0.665460
IKSHC	spam	13	0.500000	0.657399
IKSHC	spam	13	0.600000	0.659396
IKSHC	spam	13	0.700000	0.673936
IKSHC	spam	13	0.800000	0.662860
IKSHC	spam	13	0.900000	0.655386
IKSHC	spam	15	0.400000	0.649344
IKSHC	spam	15	0.500000	0.665325
IKSHC	spam	15	0.600000	0.666637
IKSHC	spam	15	0.700000	0.663303
IKSHC	spam	15	0.800000	0.656397
IKSHC	spam	15	0.900000	0.663235
IKSHC	spam	17	0.400000	0.659127
IKSHC	spam	17	0.500000	0.657166
IKSHC	spam	17	0.600000	0.657769
IKSHC	spam	17	0.700000	0.671433
IKSHC	spam	17	0.800000	0.659428
IKSHC	spam	17	0.900000	0.663750
IKSHC	spam	21	0.400000	0.662864
IKSHC	spam	21	0.500000	0.662294
IKSHC	spam	21	0.600000	0.668852
IKSHC	spam	21	0.700000	0.666986
IKSHC	spam	21	0.800000	0.660697
IKSHC	spam	21	0.900000	0.659784
IKSHC	spam	25	0.400000	0.654581
IKSHC	spam	25	0.500000	0.664066
IKSHC	spam	25	0.600000	0.656867
IKSHC	spam	25	0.700000	0.657219
IKSHC	spam	25	0.800000	0.663605
IKSHC	spam	25	0.900000	0.665024
IKSHC	spam	3	0.400000	0.682796
IKSHC	spam	3	0.500000	0.683334
IKSHC	spam	3	0.600000	0.668269
IKSHC	spam	3	0.700000	0.682429
IKSHC	spam	3	0.800000	0.664493
IKSHC	spam	3	0.900000	0.676829
IKSHC	spam	5	0.400000	0.658753
IKSHC	spam	5	0.500000	0.677586
IKSHC	spam	5	0.600000	0.665098
IKSHC	spam	5	0.700000	0.674886
IKSHC	spam	5	0.800000	0.679631
IKSHC	spam	5	0.900000	0.674373
IKSHC	spam	7	0.400000	0.670234
IKSHC	spam	7	0.500000	0.673256
IKSHC	spam	7	0.600000	0.676009
IKSHC	spam	7	0.700000	0.666937
IKSHC	spam	7	0.800000	0.670785
IKSHC	spam	7	0.900000	0.664986
IKSHC	spam	13	0.400000	0.654408
IKSHC	spam	13	0.500000	0.662153
IKSHC	spam	13	0.600000	0.658290
IKSHC	spam	13	0.700000	0.678828
IKSHC	spam	13	0.800000	0.670172
IKSHC	spam	13	0.900000	0.661269
IKSHC	spam	15	0.400000	0.660876
IKSHC	spam	15	0.500000	0.663631
IKSHC	spam	15	0.600000	0.669444
IKSHC	spam	15	0.700000	0.654351
IKSHC	spam	15	0.800000	0.655807
IKSHC	spam	15	0.900000	0.659119
IKSHC	spam	17	0.400000	0.653504
IKSHC	spam	17	0.500000	0.656249
IKSHC	spam	17	0.600000	0.662829
IKSHC	spam	17	0.700000	0.662495
IKSHC	spam	17	0.800000	0.654136
IKSHC	spam	17	0.900000	0.660255
IKSHC	spam	21	0.400000	0.652017
IKSHC	spam	21	0.500000	0.640465
IKSHC	spam	21	0.600000	0.650155
IKSHC	spam	21	0.700000	0.652444
