algorithm	dataset	psi	beta	purity
IKSHC	ALLAML	7	0.800000	0.625307
IKSHC	ALLAML	7	0.900000	0.630588
IKSHC	ALLAML	13	0.400000	0.675326
IKSHC	ALLAML	13	0.500000	0.643696
IKSHC	ALLAML	13	0.600000	0.643057
IKSHC	ALLAML	13	0.700000	0.652140
IKSHC	ALLAML	13	0.800000	0.665520
IKSHC	ALLAML	13	0.900000	0.642045
IKSHC	ALLAML	15	0.400000	0.676869
IKSHC	ALLAML	15	0.500000	0.671374
IKSHC	ALLAML	15	0.600000	0.663311
IKSHC	ALLAML	15	0.700000	0.602931
IKSHC	ALLAML	15	0.800000	0.662536
IKSHC	ALLAML	15	0.900000	0.643567
IKSHC	ALLAML	17	0.400000	0.678950
IKSHC	ALLAML	17	0.500000	0.642018
IKSHC	ALLAML	17	0.600000	0.643728
IKSHC	ALLAML	17	0.700000	0.737403
IKSHC	ALLAML	17	0.800000	0.646058
IKSHC	ALLAML	17	0.900000	0.729001
IKSHC	ALLAML	21	0.400000	0.627398
IKSHC	ALLAML	21	0.500000	0.678384
IKSHC	ALLAML	21	0.600000	0.730859
IKSHC	ALLAML	21	0.700000	0.638618
IKSHC	ALLAML	21	0.800000	0.644295
IKSHC	ALLAML	21	0.900000	0.701670
IKSHC	ALLAML	25	0.400000	0.647623
IKSHC	ALLAML	25	0.500000	0.679701
IKSHC	ALLAML	25	0.600000	0.659655
IKSHC	ALLAML	25	0.700000	0.746491
IKSHC	ALLAML	25	0.800000	0.686874
IKSHC	ALLAML	25	0.900000	0.727627
IKSHC	ALLAML	3	0.400000	0.668694
IKSHC	ALLAML	3	0.500000	0.665816
IKSHC	ALLAML	3	0.600000	0.660607
IKSHC	ALLAML	3	0.700000	0.714555
IKSHC	ALLAML	3	0.800000	0.675725
IKSHC	ALLAML	3	0.900000	0.725422
IKSHC	ALLAML	5	0.400000	0.714746
IKSHC	ALLAML	5	0.500000	0.704155
IKSHC	ALLAML	5	0.600000	0.619252
IKSHC	ALLAML	5	0.700000	0.726130
IKSHC	ALLAML	5	0.800000	0.699006
IKSHC	ALLAML	5	0.900000	0.681597
IKSHC	ALLAML	7	0.400000	0.683614
IKSHC	ALLAML	7	0.500000	0.728303
IKSHC	ALLAML	7	0.600000	0.685099
IKSHC	ALLAML	7	0.700000	0.636399
IKSHC	ALLAML	7	0.800000	0.685020
IKSHC	ALLAML	7	0.900000	0.702507
IKSHC	ALLAML	13	0.400000	0.675030
IKSHC	ALLAML	13	0.500000	0.677752
IKSHC	ALLAML	13	0.600000	0.731762
IKSHC	ALLAML	13	0.700000	0.692326
IKSHC	ALLAML	13	0.800000	0.677514
IKSHC	ALLAML	13	0.900000	0.681672
IKSHC	ALLAML	15	0.400000	0.608365
IKSHC	ALLAML	15	0.500000	0.709166
IKSHC	ALLAML	15	0.600000	0.698587
IKSHC	ALLAML	15	0.700000	0.668381
IKSHC	ALLAML	15	0.800000	0.664112
IKSHC	ALLAML	15	0.900000	0.733303
IKSHC	ALLAML	17	0.400000	0.704861
IKSHC	ALLAML	17	0.500000	0.670583
IKSHC	ALLAML	17	0.600000	0.657598
IKSHC	ALLAML	17	0.700000	0.724911
IKSHC	ALLAML	17	0.800000	0.709546
IKSHC	ALLAML	17	0.900000	0.615142
IKSHC	ALLAML	21	0.400000	0.719671
IKSHC	ALLAML	21	0.500000	0.692809
IKSHC	ALLAML	21	0.600000	0.785584
IKSHC	ALLAML	21	0.700000	0.692476
IKSHC	ALLAML	21	0.800000	0.687846
IKSHC	ALLAML	21	0.900000	0.772789
IKSHC	ALLAML	25	0.400000	0.710783
IKSHC	ALLAML	25	0.500000	0.747392
IKSHC	ALLAML	25	0.600000	0.660919
IKSHC	ALLAML	25	0.700000	0.681987
IKSHC	ALLAML	25	0.800000	0.738312
IKSHC	ALLAML	25	0.900000	0.698173
IKSHC	ALLAML	3	0.400000	0.723639
IKSHC	ALLAML	3	0.500000	0.649673
IKSHC	ALLAML	3	0.600000	0.743512
IKSHC	ALLAML	3	0.700000	0.591422
IKSHC	ALLAML	3	0.800000	0.672573
IKSHC	ALLAML	3	0.900000	0.649877
IKSHC	ALLAML	5	0.400000	0.635928
IKSHC	ALLAML	5	0.500000	0.667397
IKSHC	ALLAML	5	0.600000	0.661339
IKSHC	ALLAML	5	0.700000	0.710525
IKSHC	ALLAML	5	0.800000	0.665982
IKSHC	ALLAML	5	0.900000	0.641666
IKSHC	ALLAML	7	0.400000	0.656507
IKSHC	ALLAML	7	0.500000	0.648558
IKSHC	ALLAML	7	0.600000	0.651528
IKSHC	ALLAML	7	0.700000	0.743472
IKSHC	ALLAML	7	0.800000	0.677882
IKSHC	ALLAML	7	0.900000	0.724203
IKSHC	ALLAML	13	0.400000	0.689956
IKSHC	ALLAML	13	0.500000	0.682179
IKSHC	ALLAML	13	0.600000	0.701559
IKSHC	ALLAML	13	0.700000	0.633900
IKSHC	ALLAML	13	0.800000	0.715766
IKSHC	ALLAML	13	0.900000	0.744722
IKSHC	ALLAML	15	0.400000	0.701641
IKSHC	ALLAML	15	0.500000	0.700733
IKSHC	ALLAML	15	0.600000	0.636766
IKSHC	ALLAML	15	0.700000	0.725844
IKSHC	ALLAML	15	0.800000	0.688739
IKSHC	ALLAML	15	0.900000	0.634883
IKSHC	ALLAML	17	0.400000	0.617585
IKSHC	ALLAML	17	0.500000	0.681050
IKSHC	ALLAML	17	0.600000	0.721911
IKSHC	ALLAML	17	0.700000	0.634655
IKSHC	ALLAML	17	0.800000	0.641754
IKSHC	ALLAML	17	0.900000	0.627510
IKSHC	ALLAML	21	0.400000	0.644581
IKSHC	ALLAML	21	0.500000	0.668077
IKSHC	ALLAML	21	0.600000	0.634917
IKSHC	ALLAML	21	0.700000	0.663204
IKSHC	ALLAML	21	0.800000	0.643731
IKSHC	ALLAML	21	0.900000	0.647966
IKSHC	ALLAML	25	0.400000	0.606711
IKSHC	ALLAML	25	0.500000	0.656325
IKSHC	ALLAML	25	0.600000	0.685688
IKSHC	ALLAML	25	0.700000	0.652241
IKSHC	ALLAML	25	0.800000	0.632956
IKSHC	ALLAML	25	0.900000	0.624361
IKSHC	Segment	3	0.400000	0.577691
IKSHC	Segment	3	0.500000	0.602802
IKSHC	Segment	3	0.600000	0.589191
IKSHC	Segment	3	0.700000	0.598851
IKSHC	Segment	3	0.800000	0.591769
IKSHC	Segment	3	0.900000	0.602169
IKSHC	Segment	5	0.400000	0.610384
IKSHC	Segment	5	0.500000	0.631392
IKSHC	Segment	5	0.600000	0.611242
IKSHC	Segment	5	0.700000	0.618203
IKSHC	Segment	5	0.800000	0.612313
IKSHC	Segment	5	0.900000	0.592000
IKSHC	Segment	7	0.400000	0.595956
IKSHC	Segment	7	0.500000	0.619810
IKSHC	Segment	7	0.600000	0.628127
IKSHC	Segment	7	0.700000	0.651717
IKSHC	Segment	7	0.800000	0.614301
IKSHC	Segment	7	0.900000	0.597085
IKSHC	Segment	13	0.400000	0.629991
IKSHC	Segment	13	0.500000	0.639653
IKSHC	Segment	13	0.600000	0.632576
IKSHC	Segment	13	0.700000	0.632297
IKSHC	Segment	13	0.800000	0.629234
IKSHC	Segment	13	0.900000	0.605539
IKSHC	Segment	15	0.400000	0.628963
IKSHC	Segment	15	0.500000	0.634837
IKSHC	Segment	15	0.600000	0.645493
IKSHC	Segment	15	0.700000	0.619686
IKSHC	Segment	15	0.800000	0.631326
IKSHC	Segment	15	0.900000	0.640811
IKSHC	Segment	17	0.400000	0.652160
IKSHC	Segment	17	0.500000	0.641869
IKSHC	Segment	17	0.600000	0.641873
IKSHC	Segment	17	0.700000	0.640356
IKSHC	Segment	17	0.800000	0.643149
IKSHC	Segment	17	0.900000	0.653019
IKSHC	Segment	21	0.400000	0.645237
IKSHC	Segment	21	0.500000	0.649163
IKSHC	Segment	21	0.600000	0.625948
IKSHC	Segment	21	0.700000	0.642409
IKSHC	Segment	21	0.800000	0.629704
IKSHC	Segment	21	0.900000	0.615957
IKSHC	Segment	25	0.400000	0.606338
IKSHC	Segment	25	0.500000	0.647968
IKSHC	Segment	25	0.600000	0.622509
IKSHC	Segment	25	0.700000	0.650513
IKSHC	Segment	25	0.800000	0.641511
IKSHC	Segment	25	0.900000	0.660956
IKSHC	Segment	3	0.400000	0.585028
IKSHC	Segment	3	0.500000	0.595938
IKSHC	Segment	3	0.600000	0.600380
IKSHC	Segment	3	0.700000	0.591029
IKSHC	Segment	3	0.800000	0.596353
IKSHC	Segment	3	0.900000	0.603738
IKSHC	Segment	5	0.400000	0.613113
IKSHC	Segment	5	0.500000	0.621346
IKSHC	Segment	5	0.600000	0.591866
IKSHC	Segment	5	0.700000	0.617180
IKSHC	Segment	5	0.800000	0.620619
IKSHC	Segment	5	0.900000	0.629961
IKSHC	Segment	7	0.400000	0.627488
IKSHC	Segment	7	0.500000	0.606080
IKSHC	Segment	7	0.600000	0.627955
IKSHC	Segment	7	0.700000	0.626656
IKSHC	Segment	7	0.800000	0.629896
IKSHC	Segment	7	0.900000	0.592566
IKSHC	Segment	13	0.400000	0.604373
IKSHC	Segment	13	0.500000	0.616397
IKSHC	Segment	13	0.600000	0.615448
IKSHC	Segment	13	0.700000	0.587048
IKSHC	Segment	13	0.800000	0.607996
IKSHC	Segment	13	0.900000	0.595756
IKSHC	Segment	15	0.400000	0.586322
IKSHC	Segment	15	0.500000	0.575943
IKSHC	Segment	15	0.600000	0.613146
IKSHC	Segment	15	0.700000	0.616529
IKSHC	Segment	15	0.800000	0.589823
IKSHC	Segment	15	0.900000	0.599825
IKSHC	Segment	17	0.400000	0.598549
IKSHC	Segment	17	0.500000	0.600109
IKSHC	Segment	17	0.600000	0.611950
IKSHC	Segment	17	0.700000	0.559893
IKSHC	Segment	17	0.800000	0.595494
IKSHC	Segment	17	0.900000	0.610753
IKSHC	Segment	21	0.400000	0.595448
IKSHC	Segment	21	0.500000	0.587308
IKSHC	Segment	21	0.600000	0.569146
IKSHC	Segment	21	0.700000	0.570059
IKSHC	Segment	21	0.800000	0.623298
IKSHC	Segment	21	0.900000	0.606892
IKSHC	Segment	25	0.400000	0.615849
IKSHC	Segment	25	0.500000	0.598651
IKSHC	Segment	25	0.600000	0.594005
IKSHC	Segment	25	0.700000	0.608407
IKSHC	Segment	25	0.800000	0.590650
IKSHC	Segment	25	0.900000	0.593429
IKSHC	Segment	3	0.400000	0.600366
IKSHC	Segment	3	0.500000	0.579388
IKSHC	Segment	3	0.600000	0.592773
IKSHC	Segment	3	0.700000	0.579630
IKSHC	Segment	3	0.800000	0.578113
IKSHC	Segment	3	0.900000	0.568541
IKSHC	Segment	5	0.400000	0.596876
IKSHC	Segment	5	0.500000	0.608123
IKSHC	Segment	5	0.600000	0.587926
IKSHC	Segment	5	0.700000	0.589579
IKSHC	Segment	5	0.800000	0.603637
IKSHC	Segment	5	0.900000	0.598543
IKSHC	Segment	7	0.400000	0.601587
IKSHC	Segment	7	0.500000	0.599130
IKSHC	Segment	7	0.600000	0.602681
IKSHC	Segment	7	0.700000	0.592027
IKSHC	Segment	7	0.800000	0.603992
IKSHC	Segment	7	0.900000	0.605234
IKSHC	Segment	13	0.400000	0.591064
IKSHC	Segment	13	0.500000	0.606414
IKSHC	Segment	13	0.600000	0.635113
IKSHC	Segment	13	0.700000	0.612309
IKSHC	Segment	13	0.800000	0.599343
IKSHC	Segment	13	0.900000	0.623932
IKSHC	Segment	15	0.400000	0.606401
IKSHC	Segment	15	0.500000	0.613393
IKSHC	Segment	15	0.600000	0.674999
IKSHC	Segment	15	0.700000	0.582164
IKSHC	Segment	15	0.800000	0.596819
IKSHC	Segment	15	0.900000	0.620937
IKSHC	Segment	17	0.400000	0.621738
IKSHC	Segment	17	0.500000	0.650479
IKSHC	Segment	17	0.600000	0.617923
IKSHC	Segment	17	0.700000	0.609192
IKSHC	Segment	17	0.800000	0.611587
IKSHC	Segment	17	0.900000	0.608694
IKSHC	Segment	21	0.400000	0.634739
IKSHC	Segment	21	0.500000	0.647575
IKSHC	Segment	21	0.600000	0.639116
IKSHC	Segment	21	0.700000	0.651584
IKSHC	Segment	21	0.800000	0.627728
IKSHC	Segment	21	0.900000	0.629805
IKSHC	Segment	25	0.400000	0.645455
IKSHC	Segment	25	0.500000	0.624048
IKSHC	Segment	25	0.600000	0.627668
IKSHC	Segment	25	0.700000	0.639182
IKSHC	Segment	25	0.800000	0.635911
IKSHC	Segment	25	0.900000	0.629078
IKSHC	Segment	3	0.400000	0.571741
IKSHC	Segment	3	0.500000	0.588292
IKSHC	Segment	3	0.600000	0.588470
IKSHC	Segment	3	0.700000	0.586565
IKSHC	Segment	3	0.800000	0.577879
IKSHC	Segment	3	0.900000	0.582672
IKSHC	Segment	5	0.400000	0.593052
IKSHC	Segment	5	0.500000	0.594176
IKSHC	Segment	5	0.600000	0.591228
IKSHC	Segment	5	0.700000	0.592110
IKSHC	Segment	5	0.800000	0.580058
IKSHC	Segment	5	0.900000	0.587670
IKSHC	Segment	7	0.400000	0.626048
IKSHC	Segment	7	0.500000	0.603678
IKSHC	Segment	7	0.600000	0.593499
IKSHC	Segment	7	0.700000	0.606245
IKSHC	Segment	7	0.800000	0.601044
IKSHC	Segment	7	0.900000	0.584570
IKSHC	Segment	13	0.400000	0.583092
IKSHC	Segment	13	0.500000	0.596481
IKSHC	Segment	13	0.600000	0.600283
IKSHC	Segment	13	0.700000	0.603685
IKSHC	Segment	13	0.800000	0.628976
IKSHC	Segment	13	0.900000	0.620645
IKSHC	Segment	15	0.400000	0.614602
IKSHC	Segment	15	0.500000	0.620647
IKSHC	Segment	15	0.600000	0.609190
IKSHC	Segment	15	0.700000	0.615911
IKSHC	Segment	15	0.800000	0.608059
IKSHC	Segment	15	0.900000	0.608592
IKSHC	Segment	17	0.400000	0.610741
IKSHC	Segment	17	0.500000	0.645792
IKSHC	Segment	17	0.600000	0.643021
IKSHC	Segment	17	0.700000	0.623031
IKSHC	Segment	17	0.800000	0.604010
IKSHC	Segment	17	0.900000	0.616517
IKSHC	Segment	21	0.400000	0.598406
IKSHC	Segment	21	0.500000	0.619870
IKSHC	Segment	21	0.600000	0.659803
IKSHC	Segment	21	0.700000	0.646660
IKSHC	Segment	21	0.800000	0.595069
IKSHC	Segment	21	0.900000	0.620637
IKSHC	Segment	25	0.400000	0.635187
IKSHC	Segment	25	0.500000	0.633506
IKSHC	Segment	25	0.600000	0.620357
IKSHC	Segment	25	0.700000	0.655123
IKSHC	Segment	25	0.800000	0.617566
IKSHC	Segment	25	0.900000	0.635643
IKSHC	Segment	3	0.400000	0.574715
IKSHC	Segment	3	0.500000	0.582944
IKSHC	Segment	3	0.600000	0.589068
IKSHC	Segment	3	0.700000	0.568693
IKSHC	Segment	3	0.800000	0.592119
IKSHC	Segment	3	0.900000	0.580309
IKSHC	Segment	5	0.400000	0.586885
IKSHC	Segment	5	0.500000	0.587754
IKSHC	Segment	5	0.600000	0.606524
IKSHC	Segment	5	0.700000	0.602122
IKSHC	Segment	5	0.800000	0.599650
IKSHC	Segment	5	0.900000	0.605609
IKSHC	Segment	7	0.400000	0.600469
IKSHC	Segment	7	0.500000	0.587528
IKSHC	Segment	7	0.600000	0.592471
IKSHC	Segment	7	0.700000	0.614348
IKSHC	Segment	7	0.800000	0.599172
IKSHC	Segment	7	0.900000	0.608175
IKSHC	Segment	13	0.400000	0.592097
IKSHC	Segment	13	0.500000	0.635680
IKSHC	Segment	13	0.600000	0.603193
IKSHC	Segment	13	0.700000	0.610780
IKSHC	Segment	13	0.800000	0.592305
IKSHC	Segment	13	0.900000	0.613774
IKSHC	Segment	15	0.400000	0.605049
IKSHC	Segment	15	0.500000	0.600800
IKSHC	Segment	15	0.600000	0.585823
IKSHC	Segment	15	0.700000	0.624885
IKSHC	Segment	15	0.800000	0.635238
IKSHC	Segment	15	0.900000	0.604984
IKSHC	Segment	17	0.400000	0.616677
IKSHC	Segment	17	0.500000	0.630294
IKSHC	Segment	17	0.600000	0.622159
IKSHC	Segment	17	0.700000	0.604436
IKSHC	Segment	17	0.800000	0.609117
IKSHC	Segment	17	0.900000	0.603059
IKSHC	Segment	21	0.400000	0.633432
IKSHC	Segment	21	0.500000	0.595872
IKSHC	Segment	21	0.600000	0.607204
IKSHC	Segment	21	0.700000	0.611400
IKSHC	Segment	21	0.800000	0.607812
IKSHC	Segment	21	0.900000	0.618983
IKSHC	Segment	25	0.400000	0.626777
IKSHC	Segment	25	0.500000	0.616152
IKSHC	Segment	25	0.600000	0.620220
IKSHC	Segment	25	0.700000	0.642465
IKSHC	Segment	25	0.800000	0.597301
IKSHC	Segment	25	0.900000	0.634551
IKSHC	Segment	3	0.400000	0.558877
IKSHC	Segment	3	0.500000	0.555085
IKSHC	Segment	3	0.600000	0.580484
IKSHC	Segment	3	0.700000	0.587133
IKSHC	Segment	3	0.800000	0.562651
IKSHC	Segment	3	0.900000	0.569744
IKSHC	Segment	5	0.400000	0.573438
IKSHC	Segment	5	0.500000	0.576842
IKSHC	Segment	5	0.600000	0.584956
IKSHC	Segment	5	0.700000	0.594439
IKSHC	Segment	5	0.800000	0.581011
IKSHC	Segment	5	0.900000	0.583415
IKSHC	Segment	7	0.400000	0.594539
IKSHC	Segment	7	0.500000	0.589971
IKSHC	Segment	7	0.600000	0.610908
IKSHC	Segment	7	0.700000	0.598067
IKSHC	Segment	7	0.800000	0.606377
IKSHC	Segment	7	0.900000	0.586399
IKSHC	Segment	13	0.400000	0.601894
IKSHC	Segment	13	0.500000	0.649416
IKSHC	Segment	13	0.600000	0.620714
IKSHC	Segment	13	0.700000	0.599155
IKSHC	Segment	13	0.800000	0.597136
IKSHC	Segment	13	0.900000	0.623978
IKSHC	Segment	15	0.400000	0.626241
IKSHC	Segment	15	0.500000	0.628486
IKSHC	Segment	15	0.600000	0.642065
IKSHC	Segment	15	0.700000	0.624917
IKSHC	Segment	15	0.800000	0.640595
IKSHC	Segment	15	0.900000	0.631326
IKSHC	Segment	17	0.400000	0.623844
IKSHC	Segment	17	0.500000	0.623955
IKSHC	Segment	17	0.600000	0.626757
IKSHC	Segment	17	0.700000	0.631930
IKSHC	Segment	17	0.800000	0.627800
IKSHC	Segment	17	0.900000	0.638023
IKSHC	Segment	21	0.400000	0.651506
IKSHC	Segment	21	0.500000	0.626091
IKSHC	Segment	21	0.600000	0.625568
IKSHC	Segment	21	0.700000	0.628004
IKSHC	Segment	21	0.800000	0.631313
IKSHC	Segment	21	0.900000	0.629707
IKSHC	Segment	25	0.400000	0.638426
IKSHC	Segment	25	0.500000	0.637058
IKSHC	Segment	25	0.600000	0.639986
IKSHC	Segment	25	0.700000	0.636043
IKSHC	Segment	25	0.800000	0.636499
IKSHC	Segment	25	0.900000	0.641384
IKSHC	Segment	3	0.400000	0.607369
IKSHC	Segment	3	0.500000	0.592418
IKSHC	Segment	3	0.600000	0.586310
IKSHC	Segment	3	0.700000	0.592061
IKSHC	Segment	3	0.800000	0.576364
IKSHC	Segment	3	0.900000	0.582545
IKSHC	Segment	5	0.400000	0.604326
IKSHC	Segment	5	0.500000	0.601075
IKSHC	Segment	5	0.600000	0.591346
IKSHC	Segment	5	0.700000	0.613081
IKSHC	Segment	5	0.800000	0.597056
IKSHC	Segment	5	0.900000	0.616594
IKSHC	Segment	7	0.400000	0.620732
IKSHC	Segment	7	0.500000	0.611118
IKSHC	Segment	7	0.600000	0.606899
IKSHC	Segment	7	0.700000	0.621511
IKSHC	Segment	7	0.800000	0.627708
IKSHC	Segment	7	0.900000	0.605415
IKSHC	Segment	13	0.400000	0.642826
IKSHC	Segment	13	0.500000	0.619794
IKSHC	Segment	13	0.600000	0.605723
IKSHC	Segment	13	0.700000	0.577665
IKSHC	Segment	13	0.800000	0.607482
IKSHC	Segment	13	0.900000	0.600651
IKSHC	Segment	15	0.400000	0.584308
IKSHC	Segment	15	0.500000	0.624532
IKSHC	Segment	15	0.600000	0.604290
IKSHC	Segment	15	0.700000	0.603928
IKSHC	Segment	15	0.800000	0.612036
IKSHC	Segment	15	0.900000	0.594996
IKSHC	Segment	17	0.400000	0.585643
IKSHC	Segment	17	0.500000	0.627812
IKSHC	Segment	17	0.600000	0.616632
IKSHC	Segment	17	0.700000	0.624096
IKSHC	Segment	17	0.800000	0.614532
IKSHC	Segment	17	0.900000	0.591411
IKSHC	Segment	21	0.400000	0.634154
IKSHC	Segment	21	0.500000	0.589242
IKSHC	Segment	21	0.600000	0.593761
IKSHC	Segment	21	0.700000	0.627420
IKSHC	Segment	21	0.800000	0.628034
IKSHC	Segment	21	0.900000	0.649517
IKSHC	Segment	25	0.400000	0.631702
IKSHC	Segment	25	0.500000	0.663586
IKSHC	Segment	25	0.600000	0.616230
IKSHC	Segment	25	0.700000	0.623758
IKSHC	Segment	25	0.800000	0.618767
IKSHC	Segment	25	0.900000	0.643556
IKSHC	Segment	3	0.400000	0.582610
IKSHC	Segment	3	0.500000	0.591251
IKSHC	Segment	3	0.600000	0.584745
IKSHC	Segment	3	0.700000	0.584687
IKSHC	Segment	3	0.800000	0.590523
IKSHC	Segment	3	0.900000	0.576461
IKSHC	Segment	5	0.400000	0.591384
IKSHC	Segment	5	0.500000	0.600968
IKSHC	Segment	5	0.600000	0.608886
IKSHC	Segment	5	0.700000	0.600074
IKSHC	Segment	5	0.800000	0.604884
IKSHC	Segment	5	0.900000	0.602682
IKSHC	Segment	7	0.400000	0.604765
IKSHC	Segment	7	0.500000	0.593711
IKSHC	Segment	7	0.600000	0.600461
IKSHC	Segment	7	0.700000	0.625202
IKSHC	Segment	7	0.800000	0.608607
IKSHC	Segment	7	0.900000	0.631278
IKSHC	Segment	13	0.400000	0.652601
IKSHC	Segment	13	0.500000	0.603914
IKSHC	Segment	13	0.600000	0.646099
IKSHC	Segment	13	0.700000	0.607166
IKSHC	Segment	13	0.800000	0.643417
IKSHC	Segment	13	0.900000	0.620604
IKSHC	Segment	15	0.400000	0.627893
IKSHC	Segment	15	0.500000	0.625472
IKSHC	Segment	15	0.600000	0.616491
IKSHC	Segment	15	0.700000	0.597110
IKSHC	Segment	15	0.800000	0.624561
IKSHC	Segment	15	0.900000	0.631733
IKSHC	Segment	17	0.400000	0.595906
IKSHC	Segment	17	0.500000	0.646466
IKSHC	Segment	17	0.600000	0.650589
IKSHC	Segment	17	0.700000	0.639169
IKSHC	Segment	17	0.800000	0.627858
IKSHC	Segment	17	0.900000	0.606594
IKSHC	Segment	21	0.400000	0.624343
IKSHC	Segment	21	0.500000	0.632431
IKSHC	Segment	21	0.600000	0.649769
IKSHC	Segment	21	0.700000	0.638908
IKSHC	Segment	21	0.800000	0.622486
IKSHC	Segment	21	0.900000	0.638162
IKSHC	Segment	25	0.400000	0.642782
IKSHC	Segment	25	0.500000	0.638571
IKSHC	Segment	25	0.600000	0.638554
IKSHC	Segment	25	0.700000	0.656326
IKSHC	Segment	25	0.800000	0.650213
IKSHC	Segment	25	0.900000	0.639583
IKSHC	Segment	3	0.400000	0.585475
IKSHC	Segment	3	0.500000	0.582637
IKSHC	Segment	3	0.600000	0.576900
IKSHC	Segment	3	0.700000	0.578523
IKSHC	Segment	3	0.800000	0.614969
IKSHC	Segment	3	0.900000	0.573628
IKSHC	Segment	5	0.400000	0.603239
IKSHC	Segment	5	0.500000	0.584643
IKSHC	Segment	5	0.600000	0.614832
IKSHC	Segment	5	0.700000	0.618879
IKSHC	Segment	5	0.800000	0.618434
IKSHC	Segment	5	0.900000	0.599183
IKSHC	Segment	7	0.400000	0.616032
IKSHC	Segment	7	0.500000	0.623833
IKSHC	Segment	7	0.600000	0.601693
IKSHC	Segment	7	0.700000	0.625861
IKSHC	Segment	7	0.800000	0.607303
IKSHC	Segment	7	0.900000	0.622732
IKSHC	Segment	13	0.400000	0.592636
IKSHC	Segment	13	0.500000	0.600303
IKSHC	Segment	13	0.600000	0.623548
IKSHC	Segment	13	0.700000	0.576473
IKSHC	Segment	13	0.800000	0.602479
IKSHC	Segment	13	0.900000	0.620032
IKSHC	Segment	15	0.400000	0.636124
IKSHC	Segment	15	0.500000	0.614204
IKSHC	Segment	15	0.600000	0.612072
IKSHC	Segment	15	0.700000	0.611310
IKSHC	Segment	15	0.800000	0.623239
IKSHC	Segment	15	0.900000	0.630003
IKSHC	Segment	17	0.400000	0.628898
IKSHC	Segment	17	0.500000	0.599781
IKSHC	Segment	17	0.600000	0.607417
IKSHC	Segment	17	0.700000	0.632338
IKSHC	Segment	17	0.800000	0.623476
IKSHC	Segment	17	0.900000	0.631513
IKSHC	Segment	21	0.400000	0.621150
IKSHC	Segment	21	0.500000	0.590725
IKSHC	Segment	21	0.600000	0.597276
IKSHC	Segment	21	0.700000	0.611269
IKSHC	Segment	21	0.800000	0.652424
IKSHC	Segment	21	0.900000	0.594719
IKSHC	Segment	25	0.400000	0.616546
IKSHC	Segment	25	0.500000	0.645342
