algorithm	dataset	psi	beta	purity
IKSHC	diabetes	25	0.700000	0.590716
IKSHC	diabetes	25	0.800000	0.625726
IKSHC	diabetes	25	0.900000	0.583434
IKSHC	diabetes	3	0.400000	0.621547
IKSHC	diabetes	3	0.500000	0.602065
IKSHC	diabetes	3	0.600000	0.610473
IKSHC	diabetes	3	0.700000	0.603724
IKSHC	diabetes	3	0.800000	0.600227
IKSHC	diabetes	3	0.900000	0.619615
IKSHC	diabetes	5	0.400000	0.606802
IKSHC	diabetes	5	0.500000	0.573477
IKSHC	diabetes	5	0.600000	0.614953
IKSHC	diabetes	5	0.700000	0.605329
IKSHC	diabetes	5	0.800000	0.614802
IKSHC	diabetes	5	0.900000	0.604566
IKSHC	diabetes	7	0.400000	0.605353
IKSHC	diabetes	7	0.500000	0.607229
IKSHC	diabetes	7	0.600000	0.586913
IKSHC	diabetes	7	0.700000	0.614715
IKSHC	diabetes	7	0.800000	0.620321
IKSHC	diabetes	7	0.900000	0.608943
IKSHC	diabetes	13	0.400000	0.594286
IKSHC	diabetes	13	0.500000	0.599379
IKSHC	diabetes	13	0.600000	0.601091
IKSHC	diabetes	13	0.700000	0.590697
IKSHC	diabetes	13	0.800000	0.590881
IKSHC	diabetes	13	0.900000	0.582366
IKSHC	diabetes	15	0.400000	0.593913
IKSHC	diabetes	15	0.500000	0.587516
IKSHC	diabetes	15	0.600000	0.604200
IKSHC	diabetes	15	0.700000	0.604005
IKSHC	diabetes	15	0.800000	0.588067
IKSHC	diabetes	15	0.900000	0.588197
IKSHC	diabetes	17	0.400000	0.595907
IKSHC	diabetes	17	0.500000	0.593947
IKSHC	diabetes	17	0.600000	0.578655
IKSHC	diabetes	17	0.700000	0.577878
IKSHC	diabetes	17	0.800000	0.567457
IKSHC	diabetes	17	0.900000	0.587281
IKSHC	diabetes	21	0.400000	0.608939
IKSHC	diabetes	21	0.500000	0.603024
IKSHC	diabetes	21	0.600000	0.603455
IKSHC	diabetes	21	0.700000	0.585974
IKSHC	diabetes	21	0.800000	0.601832
IKSHC	diabetes	21	0.900000	0.592645
IKSHC	diabetes	25	0.400000	0.581835
IKSHC	diabetes	25	0.500000	0.578092
IKSHC	diabetes	25	0.600000	0.599316
IKSHC	diabetes	25	0.700000	0.607053
IKSHC	diabetes	25	0.800000	0.608404
IKSHC	diabetes	25	0.900000	0.603651
IKSHC	diabetes	3	0.400000	0.612665
IKSHC	diabetes	3	0.500000	0.627859
IKSHC	diabetes	3	0.600000	0.614474
IKSHC	diabetes	3	0.700000	0.601450
IKSHC	diabetes	3	0.800000	0.601484
IKSHC	diabetes	3	0.900000	0.572122
IKSHC	diabetes	5	0.400000	0.612409
IKSHC	diabetes	5	0.500000	0.619592
IKSHC	diabetes	5	0.600000	0.601020
IKSHC	diabetes	5	0.700000	0.604527
IKSHC	diabetes	5	0.800000	0.596877
IKSHC	diabetes	5	0.900000	0.603418
IKSHC	diabetes	7	0.400000	0.606881
IKSHC	diabetes	7	0.500000	0.625431
IKSHC	diabetes	7	0.600000	0.602859
IKSHC	diabetes	7	0.700000	0.628239
IKSHC	diabetes	7	0.800000	0.612280
IKSHC	diabetes	7	0.900000	0.615108
IKSHC	diabetes	13	0.400000	0.592373
IKSHC	diabetes	13	0.500000	0.611156
IKSHC	diabetes	13	0.600000	0.596461
IKSHC	diabetes	13	0.700000	0.594108
IKSHC	diabetes	13	0.800000	0.603250
IKSHC	diabetes	13	0.900000	0.610974
IKSHC	diabetes	15	0.400000	0.611520
IKSHC	diabetes	15	0.500000	0.605733
IKSHC	diabetes	15	0.600000	0.624237
IKSHC	diabetes	15	0.700000	0.596275
IKSHC	diabetes	15	0.800000	0.631380
IKSHC	diabetes	15	0.900000	0.612758
IKSHC	diabetes	17	0.400000	0.647694
IKSHC	diabetes	17	0.500000	0.598980
IKSHC	diabetes	17	0.600000	0.608048
IKSHC	diabetes	17	0.700000	0.598063
IKSHC	diabetes	17	0.800000	0.612388
IKSHC	diabetes	17	0.900000	0.609389
IKSHC	diabetes	21	0.400000	0.606182
IKSHC	diabetes	21	0.500000	0.616425
IKSHC	diabetes	21	0.600000	0.606622
IKSHC	diabetes	21	0.700000	0.591543
IKSHC	diabetes	21	0.800000	0.610537
IKSHC	diabetes	21	0.900000	0.595294
IKSHC	diabetes	25	0.400000	0.584180
IKSHC	diabetes	25	0.500000	0.614177
IKSHC	diabetes	25	0.600000	0.613132
IKSHC	diabetes	25	0.700000	0.607163
IKSHC	diabetes	25	0.800000	0.625830
IKSHC	diabetes	25	0.900000	0.611501
IKSHC	diabetes	3	0.400000	0.605291
IKSHC	diabetes	3	0.500000	0.597635
IKSHC	diabetes	3	0.600000	0.591504
IKSHC	diabetes	3	0.700000	0.598464
IKSHC	diabetes	3	0.800000	0.597844
IKSHC	diabetes	3	0.900000	0.583783
IKSHC	diabetes	5	0.400000	0.593588
IKSHC	diabetes	5	0.500000	0.600594
IKSHC	diabetes	5	0.600000	0.593063
IKSHC	diabetes	5	0.700000	0.599950
IKSHC	diabetes	5	0.800000	0.595621
IKSHC	diabetes	5	0.900000	0.609951
IKSHC	diabetes	7	0.400000	0.620638
IKSHC	diabetes	7	0.500000	0.601547
IKSHC	diabetes	7	0.600000	0.615061
IKSHC	diabetes	7	0.700000	0.586764
IKSHC	diabetes	7	0.800000	0.613246
IKSHC	diabetes	7	0.900000	0.591100
IKSHC	diabetes	13	0.400000	0.601222
IKSHC	diabetes	13	0.500000	0.612130
IKSHC	diabetes	13	0.600000	0.604290
IKSHC	diabetes	13	0.700000	0.591905
IKSHC	diabetes	13	0.800000	0.591700
IKSHC	diabetes	13	0.900000	0.601412
IKSHC	diabetes	15	0.400000	0.600948
IKSHC	diabetes	15	0.500000	0.609783
IKSHC	diabetes	15	0.600000	0.605157
IKSHC	diabetes	15	0.700000	0.593372
IKSHC	diabetes	15	0.800000	0.609156
IKSHC	diabetes	15	0.900000	0.601615
IKSHC	diabetes	17	0.400000	0.608068
IKSHC	diabetes	17	0.500000	0.584618
IKSHC	diabetes	17	0.600000	0.611947
IKSHC	diabetes	17	0.700000	0.608905
IKSHC	diabetes	17	0.800000	0.583243
IKSHC	diabetes	17	0.900000	0.616497
IKSHC	diabetes	21	0.400000	0.623929
IKSHC	diabetes	21	0.500000	0.597880
IKSHC	diabetes	21	0.600000	0.622813
IKSHC	diabetes	21	0.700000	0.617232
IKSHC	diabetes	21	0.800000	0.592399
IKSHC	diabetes	21	0.900000	0.604372
IKSHC	diabetes	25	0.400000	0.609582
IKSHC	diabetes	25	0.500000	0.608944
IKSHC	diabetes	25	0.600000	0.601675
IKSHC	diabetes	25	0.700000	0.623082
IKSHC	diabetes	25	0.800000	0.588816
IKSHC	diabetes	25	0.900000	0.598191
IKSHC	diabetes	3	0.400000	0.607558
IKSHC	diabetes	3	0.500000	0.625452
IKSHC	diabetes	3	0.600000	0.615803
IKSHC	diabetes	3	0.700000	0.624770
IKSHC	diabetes	3	0.800000	0.606037
IKSHC	diabetes	3	0.900000	0.609906
IKSHC	diabetes	5	0.400000	0.610487
IKSHC	diabetes	5	0.500000	0.607637
IKSHC	diabetes	5	0.600000	0.615287
IKSHC	diabetes	5	0.700000	0.620801
IKSHC	diabetes	5	0.800000	0.611779
IKSHC	diabetes	5	0.900000	0.610310
IKSHC	diabetes	7	0.400000	0.603985
IKSHC	diabetes	7	0.500000	0.618246
IKSHC	diabetes	7	0.600000	0.629291
IKSHC	diabetes	7	0.700000	0.611843
IKSHC	diabetes	7	0.800000	0.625961
IKSHC	diabetes	7	0.900000	0.602206
IKSHC	diabetes	13	0.400000	0.615463
IKSHC	diabetes	13	0.500000	0.606413
IKSHC	diabetes	13	0.600000	0.604450
IKSHC	diabetes	13	0.700000	0.612071
IKSHC	diabetes	13	0.800000	0.610219
IKSHC	diabetes	13	0.900000	0.605497
IKSHC	diabetes	15	0.400000	0.616970
IKSHC	diabetes	15	0.500000	0.626415
IKSHC	diabetes	15	0.600000	0.600442
IKSHC	diabetes	15	0.700000	0.600741
IKSHC	diabetes	15	0.800000	0.610022
IKSHC	diabetes	15	0.900000	0.619932
IKSHC	diabetes	17	0.400000	0.606546
IKSHC	diabetes	17	0.500000	0.611617
IKSHC	diabetes	17	0.600000	0.608279
IKSHC	diabetes	17	0.700000	0.627137
IKSHC	diabetes	17	0.800000	0.628915
IKSHC	diabetes	17	0.900000	0.639604
IKSHC	diabetes	21	0.400000	0.605008
IKSHC	diabetes	21	0.500000	0.596870
IKSHC	diabetes	21	0.600000	0.613975
IKSHC	diabetes	21	0.700000	0.605484
IKSHC	diabetes	21	0.800000	0.590741
IKSHC	diabetes	21	0.900000	0.610729
IKSHC	diabetes	25	0.400000	0.605399
IKSHC	diabetes	25	0.500000	0.597102
IKSHC	diabetes	25	0.600000	0.617722
IKSHC	diabetes	25	0.700000	0.602310
IKSHC	diabetes	25	0.800000	0.586132
IKSHC	diabetes	25	0.900000	0.593504
IKSHC	diabetes	3	0.400000	0.586317
IKSHC	diabetes	3	0.500000	0.608379
IKSHC	diabetes	3	0.600000	0.618201
IKSHC	diabetes	3	0.700000	0.608448
IKSHC	diabetes	3	0.800000	0.604859
IKSHC	diabetes	3	0.900000	0.606015
IKSHC	diabetes	5	0.400000	0.600717
IKSHC	diabetes	5	0.500000	0.607225
IKSHC	diabetes	5	0.600000	0.610664
IKSHC	diabetes	5	0.700000	0.610284
IKSHC	diabetes	5	0.800000	0.605664
IKSHC	diabetes	5	0.900000	0.613882
IKSHC	diabetes	7	0.400000	0.637095
IKSHC	diabetes	7	0.500000	0.611849
IKSHC	diabetes	7	0.600000	0.612604
IKSHC	diabetes	7	0.700000	0.610640
IKSHC	diabetes	7	0.800000	0.613168
IKSHC	diabetes	7	0.900000	0.596738
IKSHC	diabetes	13	0.400000	0.598487
IKSHC	diabetes	13	0.500000	0.614133
IKSHC	diabetes	13	0.600000	0.596501
IKSHC	diabetes	13	0.700000	0.598790
IKSHC	diabetes	13	0.800000	0.609352
IKSHC	diabetes	13	0.900000	0.607053
IKSHC	diabetes	15	0.400000	0.605089
IKSHC	diabetes	15	0.500000	0.612936
IKSHC	diabetes	15	0.600000	0.613400
IKSHC	diabetes	15	0.700000	0.615693
IKSHC	diabetes	15	0.800000	0.599635
IKSHC	diabetes	15	0.900000	0.614887
IKSHC	diabetes	17	0.400000	0.622607
IKSHC	diabetes	17	0.500000	0.627782
IKSHC	diabetes	17	0.600000	0.608214
IKSHC	diabetes	17	0.700000	0.616556
IKSHC	diabetes	17	0.800000	0.618799
IKSHC	diabetes	17	0.900000	0.613834
IKSHC	diabetes	21	0.400000	0.601548
IKSHC	diabetes	21	0.500000	0.576800
IKSHC	diabetes	21	0.600000	0.595819
IKSHC	diabetes	21	0.700000	0.609408
IKSHC	diabetes	21	0.800000	0.625928
IKSHC	diabetes	21	0.900000	0.608230
IKSHC	diabetes	25	0.400000	0.590331
IKSHC	diabetes	25	0.500000	0.617982
IKSHC	diabetes	25	0.600000	0.596149
IKSHC	diabetes	25	0.700000	0.607883
IKSHC	diabetes	25	0.800000	0.601971
IKSHC	diabetes	25	0.900000	0.609094
IKSHC	diabetes	3	0.400000	0.589711
IKSHC	diabetes	3	0.500000	0.601882
IKSHC	diabetes	3	0.600000	0.607488
IKSHC	diabetes	3	0.700000	0.610126
IKSHC	diabetes	3	0.800000	0.600087
IKSHC	diabetes	3	0.900000	0.613673
IKSHC	diabetes	5	0.400000	0.619559
IKSHC	diabetes	5	0.500000	0.612801
IKSHC	diabetes	5	0.600000	0.601467
IKSHC	diabetes	5	0.700000	0.619891
IKSHC	diabetes	5	0.800000	0.598959
IKSHC	diabetes	5	0.900000	0.624106
IKSHC	diabetes	7	0.400000	0.623104
IKSHC	diabetes	7	0.500000	0.600110
IKSHC	diabetes	7	0.600000	0.614938
IKSHC	diabetes	7	0.700000	0.605098
IKSHC	diabetes	7	0.800000	0.607325
IKSHC	diabetes	7	0.900000	0.592673
IKSHC	diabetes	13	0.400000	0.584495
IKSHC	diabetes	13	0.500000	0.605721
IKSHC	diabetes	13	0.600000	0.613173
IKSHC	diabetes	13	0.700000	0.598317
IKSHC	diabetes	13	0.800000	0.625410
IKSHC	diabetes	13	0.900000	0.610103
IKSHC	diabetes	15	0.400000	0.617201
IKSHC	diabetes	15	0.500000	0.587965
IKSHC	diabetes	15	0.600000	0.598098
IKSHC	diabetes	15	0.700000	0.587231
IKSHC	diabetes	15	0.800000	0.617479
IKSHC	diabetes	15	0.900000	0.591979
IKSHC	diabetes	17	0.400000	0.591877
IKSHC	diabetes	17	0.500000	0.587960
IKSHC	diabetes	17	0.600000	0.596720
IKSHC	diabetes	17	0.700000	0.595669
IKSHC	diabetes	17	0.800000	0.588467
IKSHC	diabetes	17	0.900000	0.588002
IKSHC	diabetes	21	0.400000	0.601698
IKSHC	diabetes	21	0.500000	0.589104
IKSHC	diabetes	21	0.600000	0.589428
IKSHC	diabetes	21	0.700000	0.576405
IKSHC	diabetes	21	0.800000	0.593661
IKSHC	diabetes	21	0.900000	0.616043
IKSHC	diabetes	25	0.400000	0.603533
IKSHC	diabetes	25	0.500000	0.605439
IKSHC	diabetes	25	0.600000	0.615709
IKSHC	diabetes	25	0.700000	0.586559
IKSHC	diabetes	25	0.800000	0.593675
IKSHC	diabetes	25	0.900000	0.610065
IKSHC	glass	3	0.400000	0.510480
IKSHC	glass	3	0.500000	0.504449
IKSHC	glass	3	0.600000	0.436532
IKSHC	glass	3	0.700000	0.453027
IKSHC	glass	3	0.800000	0.484293
IKSHC	glass	3	0.900000	0.462074
IKSHC	glass	5	0.400000	0.448067
IKSHC	glass	5	0.500000	0.414305
IKSHC	glass	5	0.600000	0.490162
IKSHC	glass	5	0.700000	0.431395
IKSHC	glass	5	0.800000	0.403104
IKSHC	glass	5	0.900000	0.452247
IKSHC	glass	7	0.400000	0.454063
IKSHC	glass	7	0.500000	0.410190
IKSHC	glass	7	0.600000	0.423062
IKSHC	glass	7	0.700000	0.403656
IKSHC	glass	7	0.800000	0.441527
IKSHC	glass	7	0.900000	0.428323
IKSHC	glass	13	0.400000	0.398169
IKSHC	glass	13	0.500000	0.444994
IKSHC	glass	13	0.600000	0.405499
IKSHC	glass	13	0.700000	0.393873
IKSHC	glass	13	0.800000	0.394195
IKSHC	glass	13	0.900000	0.451038
IKSHC	glass	15	0.400000	0.410735
IKSHC	glass	15	0.500000	0.397409
IKSHC	glass	15	0.600000	0.421575
IKSHC	glass	15	0.700000	0.456528
IKSHC	glass	15	0.800000	0.443431
IKSHC	glass	15	0.900000	0.447826
IKSHC	glass	17	0.400000	0.475406
IKSHC	glass	17	0.500000	0.411243
IKSHC	glass	17	0.600000	0.408331
IKSHC	glass	17	0.700000	0.452949
IKSHC	glass	17	0.800000	0.456325
IKSHC	glass	17	0.900000	0.394137
IKSHC	glass	21	0.400000	0.425556
IKSHC	glass	21	0.500000	0.435720
IKSHC	glass	21	0.600000	0.419566
IKSHC	glass	21	0.700000	0.378668
IKSHC	glass	21	0.800000	0.418121
IKSHC	glass	21	0.900000	0.432556
IKSHC	glass	25	0.400000	0.407419
IKSHC	glass	25	0.500000	0.425218
IKSHC	glass	25	0.600000	0.396843
IKSHC	glass	25	0.700000	0.435225
IKSHC	glass	25	0.800000	0.411815
IKSHC	glass	25	0.900000	0.443628
IKSHC	glass	3	0.400000	0.437038
IKSHC	glass	3	0.500000	0.480787
IKSHC	glass	3	0.600000	0.470102
IKSHC	glass	3	0.700000	0.438682
IKSHC	glass	3	0.800000	0.456542
IKSHC	glass	3	0.900000	0.469141
IKSHC	glass	5	0.400000	0.430642
IKSHC	glass	5	0.500000	0.425742
IKSHC	glass	5	0.600000	0.464874
IKSHC	glass	5	0.700000	0.479385
IKSHC	glass	5	0.800000	0.432659
IKSHC	glass	5	0.900000	0.461440
IKSHC	glass	7	0.400000	0.448121
IKSHC	glass	7	0.500000	0.482721
IKSHC	glass	7	0.600000	0.398558
IKSHC	glass	7	0.700000	0.440619
IKSHC	glass	7	0.800000	0.459919
IKSHC	glass	7	0.900000	0.410346
IKSHC	glass	13	0.400000	0.460938
IKSHC	glass	13	0.500000	0.461725
IKSHC	glass	13	0.600000	0.479860
IKSHC	glass	13	0.700000	0.458848
IKSHC	glass	13	0.800000	0.469622
IKSHC	glass	13	0.900000	0.444558
IKSHC	glass	15	0.400000	0.459220
IKSHC	glass	15	0.500000	0.500308
IKSHC	glass	15	0.600000	0.458414
IKSHC	glass	15	0.700000	0.452206
IKSHC	glass	15	0.800000	0.424867
IKSHC	glass	15	0.900000	0.448333
IKSHC	glass	17	0.400000	0.458069
IKSHC	glass	17	0.500000	0.448560
IKSHC	glass	17	0.600000	0.469885
IKSHC	glass	17	0.700000	0.432077
IKSHC	glass	17	0.800000	0.466175
IKSHC	glass	17	0.900000	0.446275
IKSHC	glass	21	0.400000	0.441833
IKSHC	glass	21	0.500000	0.428627
IKSHC	glass	21	0.600000	0.436598
IKSHC	glass	21	0.700000	0.452844
IKSHC	glass	21	0.800000	0.485204
IKSHC	glass	21	0.900000	0.502304
IKSHC	glass	25	0.400000	0.489878
IKSHC	glass	25	0.500000	0.452242
IKSHC	glass	25	0.600000	0.443019
IKSHC	glass	25	0.700000	0.400935
IKSHC	glass	25	0.800000	0.481285
IKSHC	glass	25	0.900000	0.456786
IKSHC	glass	3	0.400000	0.451726
IKSHC	glass	3	0.500000	0.447228
IKSHC	glass	3	0.600000	0.419345
IKSHC	glass	3	0.700000	0.409761
IKSHC	glass	3	0.800000	0.402360
IKSHC	glass	3	0.900000	0.515807
IKSHC	glass	5	0.400000	0.467012
IKSHC	glass	5	0.500000	0.488725
IKSHC	glass	5	0.600000	0.447232
IKSHC	glass	5	0.700000	0.432432
IKSHC	glass	5	0.800000	0.438316
IKSHC	glass	5	0.900000	0.406433
IKSHC	glass	7	0.400000	0.492165
IKSHC	glass	7	0.500000	0.480059
IKSHC	glass	7	0.600000	0.439314
IKSHC	glass	7	0.700000	0.418193
IKSHC	glass	7	0.800000	0.438432
IKSHC	glass	7	0.900000	0.460279
IKSHC	glass	13	0.400000	0.453832
IKSHC	glass	13	0.500000	0.451191
IKSHC	glass	13	0.600000	0.472844
IKSHC	glass	13	0.700000	0.440242
IKSHC	glass	13	0.800000	0.429032
IKSHC	glass	13	0.900000	0.440752
IKSHC	glass	15	0.400000	0.443188
IKSHC	glass	15	0.500000	0.443871
IKSHC	glass	15	0.600000	0.446492
IKSHC	glass	15	0.700000	0.424999
IKSHC	glass	15	0.800000	0.466445
IKSHC	glass	15	0.900000	0.445150
IKSHC	glass	17	0.400000	0.420547
IKSHC	glass	17	0.500000	0.478851
IKSHC	glass	17	0.600000	0.451028
IKSHC	glass	17	0.700000	0.470711
IKSHC	glass	17	0.800000	0.441500
IKSHC	glass	17	0.900000	0.447791
IKSHC	glass	21	0.400000	0.448637
IKSHC	glass	21	0.500000	0.457584
IKSHC	glass	21	0.600000	0.404687
IKSHC	glass	21	0.700000	0.441143
IKSHC	glass	21	0.800000	0.442771
IKSHC	glass	21	0.900000	0.453834
IKSHC	glass	25	0.400000	0.443488
IKSHC	glass	25	0.500000	0.430242
IKSHC	glass	25	0.600000	0.422979
IKSHC	glass	25	0.700000	0.411442
IKSHC	glass	25	0.800000	0.448312
IKSHC	glass	25	0.900000	0.438126
IKSHC	glass	3	0.400000	0.487360
IKSHC	glass	3	0.500000	0.426878
IKSHC	glass	3	0.600000	0.449478
IKSHC	glass	3	0.700000	0.498365
IKSHC	glass	3	0.800000	0.457351
IKSHC	glass	3	0.900000	0.478304
IKSHC	glass	5	0.400000	0.456344
IKSHC	glass	5	0.500000	0.438222
IKSHC	glass	5	0.600000	0.453202
IKSHC	glass	5	0.700000	0.449207
IKSHC	glass	5	0.800000	0.474178
IKSHC	glass	5	0.900000	0.437832
IKSHC	glass	7	0.400000	0.492583
IKSHC	glass	7	0.500000	0.464584
IKSHC	glass	7	0.600000	0.479162
IKSHC	glass	7	0.700000	0.426915
IKSHC	glass	7	0.800000	0.480497
IKSHC	glass	7	0.900000	0.476088
IKSHC	glass	13	0.400000	0.449017
IKSHC	glass	13	0.500000	0.485636
IKSHC	glass	13	0.600000	0.441378
IKSHC	glass	13	0.700000	0.483335
IKSHC	glass	13	0.800000	0.450189
IKSHC	glass	13	0.900000	0.438376
IKSHC	glass	15	0.400000	0.484032
IKSHC	glass	15	0.500000	0.481410
IKSHC	glass	15	0.600000	0.490026
IKSHC	glass	15	0.700000	0.447773
IKSHC	glass	15	0.800000	0.481831
IKSHC	glass	15	0.900000	0.458708
IKSHC	glass	17	0.400000	0.464391
IKSHC	glass	17	0.500000	0.465544
IKSHC	glass	17	0.600000	0.453367
IKSHC	glass	17	0.700000	0.467926
IKSHC	glass	17	0.800000	0.484627
IKSHC	glass	17	0.900000	0.453041
IKSHC	glass	21	0.400000	0.469132
IKSHC	glass	21	0.500000	0.430409
IKSHC	glass	21	0.600000	0.492392
IKSHC	glass	21	0.700000	0.453932
IKSHC	glass	21	0.800000	0.457560
IKSHC	glass	21	0.900000	0.460056
IKSHC	glass	25	0.400000	0.487014
IKSHC	glass	25	0.500000	0.449908
IKSHC	glass	25	0.600000	0.460047
IKSHC	glass	25	0.700000	0.490438
IKSHC	glass	25	0.800000	0.468610
IKSHC	glass	25	0.900000	0.466451
IKSHC	glass	3	0.400000	0.439592
IKSHC	glass	3	0.500000	0.400387
IKSHC	glass	3	0.600000	0.463287
IKSHC	glass	3	0.700000	0.425711
IKSHC	glass	3	0.800000	0.457427
IKSHC	glass	3	0.900000	0.417829
IKSHC	glass	5	0.400000	0.504306
IKSHC	glass	5	0.500000	0.433659
IKSHC	glass	5	0.600000	0.415798
IKSHC	glass	5	0.700000	0.428913
IKSHC	glass	5	0.800000	0.440445
IKSHC	glass	5	0.900000	0.422036
IKSHC	glass	7	0.400000	0.411723
IKSHC	glass	7	0.500000	0.445230
IKSHC	glass	7	0.600000	0.443063
IKSHC	glass	7	0.700000	0.421837
IKSHC	glass	7	0.800000	0.459791
IKSHC	glass	7	0.900000	0.405260
IKSHC	glass	13	0.400000	0.421711
IKSHC	glass	13	0.500000	0.422411
IKSHC	glass	13	0.600000	0.448961
IKSHC	glass	13	0.700000	0.417280
IKSHC	glass	13	0.800000	0.438889
IKSHC	glass	13	0.900000	0.478693
IKSHC	glass	15	0.400000	0.468616
IKSHC	glass	15	0.500000	0.440905
IKSHC	glass	15	0.600000	0.466525
IKSHC	glass	15	0.700000	0.403445
IKSHC	glass	15	0.800000	0.386098
IKSHC	glass	15	0.900000	0.395809
IKSHC	glass	17	0.400000	0.460837
IKSHC	glass	17	0.500000	0.488252
IKSHC	glass	17	0.600000	0.463913
IKSHC	glass	17	0.700000	0.408190
IKSHC	glass	17	0.800000	0.503473
IKSHC	glass	17	0.900000	0.430327
IKSHC	glass	21	0.400000	0.412295
IKSHC	glass	21	0.500000	0.481412
IKSHC	glass	21	0.600000	0.471778
IKSHC	glass	21	0.700000	0.440586
IKSHC	glass	21	0.800000	0.430403
IKSHC	glass	21	0.900000	0.475798
IKSHC	glass	25	0.400000	0.457188
IKSHC	glass	25	0.500000	0.449003
IKSHC	glass	25	0.600000	0.443100
IKSHC	glass	25	0.700000	0.450629
IKSHC	glass	25	0.800000	0.438616
IKSHC	glass	25	0.900000	0.397586
IKSHC	glass	3	0.400000	0.472738
IKSHC	glass	3	0.500000	0.426464
IKSHC	glass	3	0.600000	0.454877
IKSHC	glass	3	0.700000	0.429543
IKSHC	glass	3	0.800000	0.399270
IKSHC	glass	3	0.900000	0.466086
IKSHC	glass	5	0.400000	0.469969
IKSHC	glass	5	0.500000	0.450474
IKSHC	glass	5	0.600000	0.484000
IKSHC	glass	5	0.700000	0.449468
IKSHC	glass	5	0.800000	0.488156
IKSHC	glass	5	0.900000	0.484495
IKSHC	glass	7	0.400000	0.422439
IKSHC	glass	7	0.500000	0.452285
IKSHC	glass	7	0.600000	0.417731
IKSHC	glass	7	0.700000	0.475597
IKSHC	glass	7	0.800000	0.422143
IKSHC	glass	7	0.900000	0.449478
IKSHC	glass	13	0.400000	0.440367
IKSHC	glass	13	0.500000	0.419247
IKSHC	glass	13	0.600000	0.440145
IKSHC	glass	13	0.700000	0.474692
IKSHC	glass	13	0.800000	0.456643
IKSHC	glass	13	0.900000	0.453474
IKSHC	glass	15	0.400000	0.418084
IKSHC	glass	15	0.500000	0.457144
IKSHC	glass	15	0.600000	0.477639
IKSHC	glass	15	0.700000	0.454065
IKSHC	glass	15	0.800000	0.470101
IKSHC	glass	15	0.900000	0.444453
IKSHC	glass	17	0.400000	0.439166
IKSHC	glass	17	0.500000	0.404860
IKSHC	glass	17	0.600000	0.424974
IKSHC	glass	17	0.700000	0.473779
IKSHC	glass	17	0.800000	0.423200
IKSHC	glass	17	0.900000	0.471355
IKSHC	glass	21	0.400000	0.448352
IKSHC	glass	21	0.500000	0.473792
IKSHC	glass	21	0.600000	0.452265
IKSHC	glass	21	0.700000	0.460902
IKSHC	glass	21	0.800000	0.439949
IKSHC	glass	21	0.900000	0.464846
IKSHC	glass	25	0.400000	0.438928
IKSHC	glass	25	0.500000	0.414855
IKSHC	glass	25	0.600000	0.439943
IKSHC	glass	25	0.700000	0.471464
IKSHC	glass	25	0.800000	0.409720
IKSHC	glass	25	0.900000	0.455705
IKSHC	glass	3	0.400000	0.438367
IKSHC	glass	3	0.500000	0.479993
IKSHC	glass	3	0.600000	0.418047
IKSHC	glass	3	0.700000	0.475437
IKSHC	glass	3	0.800000	0.445170
IKSHC	glass	3	0.900000	0.418399
IKSHC	glass	5	0.400000	0.480637
IKSHC	glass	5	0.500000	0.462217
IKSHC	glass	5	0.600000	0.465327
IKSHC	glass	5	0.700000	0.451333
IKSHC	glass	5	0.800000	0.434866
IKSHC	glass	5	0.900000	0.465666
IKSHC	glass	7	0.400000	0.468084
IKSHC	glass	7	0.500000	0.475885
IKSHC	glass	7	0.600000	0.457337
IKSHC	glass	7	0.700000	0.434125
IKSHC	glass	7	0.800000	0.431504
IKSHC	glass	7	0.900000	0.464328
IKSHC	glass	13	0.400000	0.443116
IKSHC	glass	13	0.500000	0.424411
IKSHC	glass	13	0.600000	0.442002
IKSHC	glass	13	0.700000	0.444906
IKSHC	glass	13	0.800000	0.418191
IKSHC	glass	13	0.900000	0.446238
IKSHC	glass	15	0.400000	0.445154
IKSHC	glass	15	0.500000	0.476308
IKSHC	glass	15	0.600000	0.434869
IKSHC	glass	15	0.700000	0.427521
IKSHC	glass	15	0.800000	0.427372
IKSHC	glass	15	0.900000	0.412495
IKSHC	glass	17	0.400000	0.442070
IKSHC	glass	17	0.500000	0.428467
IKSHC	glass	17	0.600000	0.452375
IKSHC	glass	17	0.700000	0.454944
IKSHC	glass	17	0.800000	0.443165
IKSHC	glass	17	0.900000	0.454823
IKSHC	glass	21	0.400000	0.442214
IKSHC	glass	21	0.500000	0.434831
IKSHC	glass	21	0.600000	0.412281
IKSHC	glass	21	0.700000	0.437362
IKSHC	glass	21	0.800000	0.438193
IKSHC	glass	21	0.900000	0.421016
IKSHC	glass	25	0.400000	0.456752
IKSHC	glass	25	0.500000	0.460247
IKSHC	glass	25	0.600000	0.442213
IKSHC	glass	25	0.700000	0.483737
IKSHC	glass	25	0.800000	0.441785
IKSHC	glass	25	0.900000	0.424853
IKSHC	glass	3	0.400000	0.421934
IKSHC	glass	3	0.500000	0.438702
IKSHC	glass	3	0.600000	0.430539
IKSHC	glass	3	0.700000	0.396742
IKSHC	glass	3	0.800000	0.438560
IKSHC	glass	3	0.900000	0.423595
IKSHC	glass	5	0.400000	0.477243
IKSHC	glass	5	0.500000	0.429692
IKSHC	glass	5	0.600000	0.447749
IKSHC	glass	5	0.700000	0.486204
IKSHC	glass	5	0.800000	0.463854
